epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,21.3041,1.06316,0.9482,0.98667,0.58476,0.48153,0.48886,0.3744,1.10131,1.39172,1.18709,0.0009703,0.0009703,0.0009703
20,22.3498,0.9729,0.86583,0.96244,0.88998,0.45568,0.49342,0.3709,1.12191,1.37039,1.19191,0.00096865,0.00096865,0.00096865
21,23.3687,0.98283,0.82439,0.93857,0.91356,0.44617,0.49834,0.37681,1.12185,1.30595,1.17596,0.000967,0.000967,0.000967
22,24.3643,0.96138,0.77038,0.94183,0.92666,0.44876,0.511,0.38838,1.13023,1.28998,1.17815,0.00096535,0.00096535,0.00096535
23,25.4301,0.95585,0.84336,0.94763,0.94543,0.4519,0.53241,0.38058,1.11607,1.28948,1.1706,0.0009637,0.0009637,0.0009637
24,26.4585,0.94503,0.7442,0.9456,0.90806,0.47209,0.53277,0.38703,1.09568,1.30867,1.1634,0.00096205,0.00096205,0.00096205
25,27.4984,0.90142,0.81175,0.96268,0.90131,0.45172,0.51094,0.37805,1.07886,1.33293,1.1545,0.0009604,0.0009604,0.0009604
26,28.4994,0.91817,0.77695,0.91891,0.79405,0.47717,0.49338,0.37856,1.09726,1.37288,1.15781,0.00095875,0.00095875,0.00095875
27,29.5349,0.92379,0.7861,0.943,0.80387,0.45898,0.49526,0.37442,1.08792,1.40846,1.1526,0.0009571,0.0009571,0.0009571
28,30.5301,0.81632,0.68414,0.92052,0.81475,0.4616,0.51009,0.38642,1.09492,1.38453,1.1742,0.00095545,0.00095545,0.00095545
29,31.5376,0.93818,0.75347,0.9466,0.83187,0.4475,0.5047,0.37866,1.12917,1.37849,1.21636,0.0009538,0.0009538,0.0009538
30,32.5585,0.90537,0.70458,0.90897,0.56346,0.46135,0.49542,0.37014,1.16272,1.387,1.24388,0.00095215,0.00095215,0.00095215
31,33.5741,0.90397,0.67383,0.92524,0.46944,0.42699,0.46361,0.34369,1.18889,1.49446,1.24469,0.0009505,0.0009505,0.0009505
32,34.5711,0.89854,0.74565,0.94198,0.77861,0.3894,0.44939,0.33189,1.20787,1.58839,1.26525,0.00094885,0.00094885,0.00094885
33,35.5763,0.87101,0.67563,0.92395,0.68708,0.40475,0.44712,0.32284,1.24831,1.6005,1.29821,0.0009472,0.0009472,0.0009472
34,36.5865,0.86159,0.65568,0.90786,0.72255,0.42484,0.45965,0.33673,1.23313,1.52294,1.29374,0.00094555,0.00094555,0.00094555
35,37.6167,1.01152,0.72197,0.93427,0.79626,0.4457,0.5097,0.37516,1.18383,1.43808,1.2404,0.0009439,0.0009439,0.0009439
36,38.6146,0.84041,0.64257,0.91057,0.82505,0.43829,0.53409,0.39221,1.13967,1.4078,1.2018,0.00094225,0.00094225,0.00094225
37,39.6706,0.83482,0.68578,0.90586,0.93109,0.38128,0.54254,0.39835,1.08914,1.30493,1.17642,0.0009406,0.0009406,0.0009406
38,40.7247,0.91578,0.66163,0.89653,0.87251,0.41343,0.5524,0.40795,1.07935,1.22905,1.1713,0.00093895,0.00093895,0.00093895
39,41.7776,0.87204,0.62704,0.91462,0.80622,0.45958,0.55741,0.41471,1.09876,1.27957,1.18692,0.0009373,0.0009373,0.0009373
40,42.8494,0.83339,0.61828,0.92142,0.81762,0.46557,0.53959,0.39802,1.08415,1.29806,1.18072,0.00093565,0.00093565,0.00093565
41,43.9026,0.83052,0.63645,0.91637,0.78054,0.45823,0.53465,0.39064,1.10426,1.34128,1.17989,0.000934,0.000934,0.000934
42,44.9347,0.82361,0.59451,0.89831,0.75526,0.46103,0.53527,0.38466,1.10858,1.32331,1.18103,0.00093235,0.00093235,0.00093235
43,45.9816,0.90186,0.69676,0.92188,0.81398,0.45693,0.55505,0.40869,1.0668,1.38419,1.1538,0.0009307,0.0009307,0.0009307
44,46.999,0.85722,0.6412,0.90241,0.89442,0.42079,0.55626,0.42151,1.04875,1.35788,1.13594,0.00092905,0.00092905,0.00092905
45,48.2274,0.8631,0.65087,0.91388,0.89368,0.41249,0.55481,0.41628,1.01799,1.30204,1.12865,0.0009274,0.0009274,0.0009274
46,49.3251,0.80484,0.57952,0.89149,0.85712,0.44559,0.55879,0.41351,1.02336,1.29797,1.13192,0.00092575,0.00092575,0.00092575
47,50.3736,0.8269,0.60841,0.89997,0.85055,0.45786,0.52234,0.41054,1.01981,1.31533,1.13479,0.0009241,0.0009241,0.0009241
48,51.404,0.78875,0.56824,0.89859,0.89123,0.44203,0.52449,0.40111,1.02209,1.35614,1.13541,0.00092245,0.00092245,0.00092245
49,52.422,0.81065,0.60255,0.89539,0.91471,0.43622,0.51445,0.39627,1.03965,1.43792,1.14759,0.0009208,0.0009208,0.0009208
50,53.4776,0.89358,0.6337,0.90993,0.90518,0.42164,0.51636,0.40787,1.02787,1.42312,1.1486,0.00091915,0.00091915,0.00091915
51,54.5252,0.78862,0.57751,0.88183,0.86905,0.45601,0.52595,0.40268,1.08295,1.34663,1.16685,0.0009175,0.0009175,0.0009175
52,55.5779,0.74538,0.54444,0.8671,0.91594,0.44056,0.53234,0.40106,1.0568,1.28079,1.14858,0.00091585,0.00091585,0.00091585
53,56.6106,0.75923,0.54139,0.87538,0.90236,0.4361,0.52823,0.39632,1.03854,1.28847,1.14639,0.0009142,0.0009142,0.0009142
54,57.6657,0.76719,0.54702,0.87928,0.85863,0.48594,0.55562,0.39486,1.07582,1.26687,1.17038,0.00091255,0.00091255,0.00091255
55,58.6823,0.83655,0.60283,0.89132,0.86288,0.48172,0.55506,0.39548,1.09067,1.2371,1.19368,0.0009109,0.0009109,0.0009109
56,59.6993,0.76664,0.55856,0.87064,0.85778,0.49778,0.55072,0.39086,1.12027,1.28381,1.20256,0.00090925,0.00090925,0.00090925
57,60.7174,0.77729,0.55271,0.89398,0.83208,0.48,0.54457,0.38301,1.08595,1.26352,1.19191,0.0009076,0.0009076,0.0009076
58,61.7766,0.77331,0.55784,0.89334,0.8141,0.49177,0.53014,0.38524,1.07304,1.22662,1.18878,0.00090595,0.00090595,0.00090595
59,62.8006,0.71965,0.52418,0.86941,0.92648,0.43957,0.54447,0.40851,1.07382,1.24737,1.18384,0.0009043,0.0009043,0.0009043
60,63.8098,0.7424,0.52134,0.88872,0.85059,0.49934,0.54432,0.41597,1.07971,1.2923,1.1832,0.00090265,0.00090265,0.00090265
61,64.8602,0.83546,0.55429,0.8816,0.6484,0.47004,0.53106,0.40268,1.07882,1.33886,1.17615,0.000901,0.000901,0.000901
62,65.9632,0.75863,0.55632,0.88808,0.64316,0.46714,0.51803,0.40018,1.04656,1.356,1.1608,0.00089935,0.00089935,0.00089935
63,66.9908,0.75359,0.52232,0.87883,0.8677,0.45615,0.52447,0.40003,1.0563,1.36828,1.16936,0.0008977,0.0008977,0.0008977
64,68.129,0.77801,0.53712,0.90665,0.94604,0.42248,0.54028,0.41058,1.0635,1.38318,1.18255,0.00089605,0.00089605,0.00089605
65,69.1957,0.77291,0.51961,0.88146,0.9293,0.41468,0.51426,0.38207,1.09744,1.41665,1.20341,0.0008944,0.0008944,0.0008944
66,70.26,0.76795,0.51073,0.88517,0.94748,0.42102,0.49919,0.37059,1.11194,1.46846,1.21379,0.00089275,0.00089275,0.00089275
67,71.3222,0.7475,0.51559,0.867,0.87157,0.44298,0.49538,0.36482,1.15742,1.46932,1.2379,0.0008911,0.0008911,0.0008911
68,72.3784,0.8147,0.55679,0.89771,0.79477,0.4554,0.48997,0.36283,1.16155,1.44238,1.23436,0.00088945,0.00088945,0.00088945
69,73.4396,0.74554,0.53981,0.88564,0.82942,0.47378,0.49039,0.36014,1.18709,1.45179,1.2497,0.0008878,0.0008878,0.0008878
70,74.5093,0.74865,0.50715,0.87022,0.83043,0.44464,0.49148,0.35624,1.19665,1.43773,1.25655,0.00088615,0.00088615,0.00088615
71,75.5506,0.72616,0.51736,0.88724,0.8135,0.44384,0.4976,0.36817,1.18805,1.44039,1.26187,0.0008845,0.0008845,0.0008845
72,76.6427,0.71352,0.52415,0.88348,0.90809,0.41351,0.5148,0.38474,1.15968,1.40955,1.24223,0.00088285,0.00088285,0.00088285
73,77.7118,0.72637,0.50027,0.87203,0.91466,0.45306,0.56037,0.4027,1.14316,1.35444,1.21934,0.0008812,0.0008812,0.0008812
74,78.7478,0.72292,0.49391,0.8632,0.96358,0.43769,0.58729,0.41985,1.10617,1.33422,1.19438,0.00087955,0.00087955,0.00087955
75,79.8319,0.77266,0.52477,0.88635,0.9408,0.4512,0.59631,0.4382,1.07799,1.32632,1.16622,0.0008779,0.0008779,0.0008779
76,80.9017,0.69994,0.48001,0.88556,0.88543,0.47851,0.59497,0.4347,1.04633,1.34571,1.15037,0.00087625,0.00087625,0.00087625
77,81.9222,0.76539,0.52445,0.89133,0.92405,0.45862,0.59362,0.43074,1.05737,1.34195,1.14735,0.0008746,0.0008746,0.0008746
78,82.941,0.76036,0.54703,0.87803,0.91564,0.45515,0.5905,0.42355,1.04734,1.31629,1.14045,0.00087295,0.00087295,0.00087295
79,83.9978,0.72255,0.49023,0.86514,0.84947,0.47502,0.58014,0.42912,1.10656,1.41112,1.17729,0.0008713,0.0008713,0.0008713
80,85.0998,0.73674,0.49993,0.86707,0.81968,0.48757,0.57789,0.42538,1.11932,1.44381,1.18888,0.00086965,0.00086965,0.00086965
81,86.2261,0.73281,0.50461,0.86628,0.79127,0.51481,0.58165,0.43085,1.06113,1.41556,1.16016,0.000868,0.000868,0.000868
82,87.347,0.69417,0.49518,0.85855,0.7844,0.50978,0.58319,0.42831,1.04058,1.37648,1.15115,0.00086635,0.00086635,0.00086635
83,88.4115,0.74388,0.5133,0.86373,0.83223,0.50323,0.56935,0.41957,1.07357,1.24645,1.18029,0.0008647,0.0008647,0.0008647
84,89.471,0.70678,0.48293,0.87497,0.87275,0.4925,0.58141,0.42616,1.10599,1.27115,1.20236,0.00086305,0.00086305,0.00086305
85,90.5017,0.69669,0.48324,0.86081,0.84389,0.49811,0.58425,0.43163,1.08799,1.28792,1.18832,0.0008614,0.0008614,0.0008614
86,91.5388,0.74527,0.50033,0.86511,0.86131,0.47248,0.56016,0.42954,1.07993,1.28072,1.17819,0.00085975,0.00085975,0.00085975
87,92.5772,0.69486,0.47427,0.87829,0.85224,0.47633,0.55807,0.43215,1.08284,1.28358,1.18302,0.0008581,0.0008581,0.0008581
88,93.6305,0.67052,0.47864,0.84532,0.89796,0.45071,0.55516,0.43208,1.07402,1.31834,1.18916,0.00085645,0.00085645,0.00085645
89,94.675,0.77409,0.49407,0.87431,0.90611,0.433,0.55371,0.438,1.07721,1.36538,1.19249,0.0008548,0.0008548,0.0008548
90,95.7343,0.68501,0.48042,0.85849,0.88328,0.4333,0.55142,0.44008,1.08246,1.44355,1.19344,0.00085315,0.00085315,0.00085315
91,96.7983,0.66859,0.45184,0.84917,0.90251,0.43633,0.57129,0.45692,1.08494,1.39385,1.17784,0.0008515,0.0008515,0.0008515
92,97.8638,0.71247,0.48518,0.86343,0.90514,0.44162,0.57223,0.45673,1.09334,1.37176,1.18761,0.00084985,0.00084985,0.00084985
93,98.9037,0.64883,0.45832,0.85609,0.92609,0.4445,0.59976,0.45991,1.10379,1.38881,1.19103,0.0008482,0.0008482,0.0008482
94,99.995,0.655,0.44245,0.86421,0.9261,0.44109,0.59555,0.45575,1.09492,1.46559,1.17853,0.00084655,0.00084655,0.00084655
95,100.995,0.6342,0.44957,0.86074,0.94012,0.4445,0.59781,0.45598,1.0771,1.39396,1.16801,0.0008449,0.0008449,0.0008449
96,102.003,0.72281,0.47749,0.86013,0.93818,0.4519,0.60241,0.44928,1.0534,1.37619,1.15396,0.00084325,0.00084325,0.00084325
97,103.01,0.68477,0.47345,0.85594,0.92418,0.4519,0.59882,0.44846,1.06221,1.39937,1.15967,0.0008416,0.0008416,0.0008416
98,104.024,0.69116,0.47915,0.85805,0.72954,0.4445,0.57394,0.43734,1.06875,1.39209,1.16041,0.00083995,0.00083995,0.00083995
99,105.056,0.72215,0.47867,0.86849,0.69944,0.47034,0.57831,0.43947,1.07551,1.31493,1.16036,0.0008383,0.0008383,0.0008383
100,106.077,0.67765,0.44402,0.87965,0.71851,0.47765,0.57839,0.4339,1.06787,1.27124,1.15347,0.00083665,0.00083665,0.00083665
101,107.09,0.6617,0.4633,0.87525,0.70511,0.47773,0.57799,0.42908,1.06567,1.24462,1.15859,0.000835,0.000835,0.000835
102,108.093,0.64273,0.44067,0.86389,0.6671,0.49675,0.5801,0.42885,1.06886,1.27107,1.165,0.00083335,0.00083335,0.00083335
103,109.101,0.6293,0.42398,0.85539,0.91845,0.47141,0.57635,0.42757,1.05476,1.31511,1.16094,0.0008317,0.0008317,0.0008317
104,110.096,0.65529,0.45477,0.85902,0.65657,0.46468,0.54358,0.42295,1.06562,1.36043,1.16809,0.00083005,0.00083005,0.00083005
105,111.103,0.75283,0.48664,0.88475,0.62141,0.46397,0.52949,0.42171,1.06602,1.41488,1.16758,0.0008284,0.0008284,0.0008284
106,112.128,0.68822,0.45547,0.85452,0.63203,0.45553,0.53491,0.4107,1.08335,1.42468,1.17693,0.00082675,0.00082675,0.00082675
107,113.242,0.64829,0.43899,0.8577,0.89649,0.45378,0.53279,0.40122,1.07689,1.39673,1.18066,0.0008251,0.0008251,0.0008251
108,114.229,0.68173,0.4482,0.86001,0.88141,0.45078,0.52983,0.39842,1.08947,1.39104,1.18735,0.00082345,0.00082345,0.00082345
109,115.23,0.66349,0.44272,0.85684,0.66197,0.45292,0.53148,0.40955,1.10023,1.40855,1.18721,0.0008218,0.0008218,0.0008218
110,116.229,0.66029,0.43652,0.85064,0.60798,0.4672,0.51923,0.39817,1.08067,1.4071,1.16917,0.00082015,0.00082015,0.00082015
111,117.224,0.63898,0.43269,0.86964,0.63454,0.46647,0.52217,0.40201,1.10406,1.46869,1.18306,0.0008185,0.0008185,0.0008185
112,118.236,0.6229,0.43112,0.8517,0.62546,0.46388,0.53513,0.40907,1.11593,1.49321,1.1923,0.00081685,0.00081685,0.00081685
113,119.215,0.67544,0.43712,0.84566,0.63506,0.44149,0.51161,0.40545,1.12294,1.54845,1.20286,0.0008152,0.0008152,0.0008152
114,120.21,0.6747,0.44026,0.85156,0.67038,0.44717,0.5161,0.41549,1.10326,1.60524,1.19283,0.00081355,0.00081355,0.00081355
115,121.209,0.66574,0.43741,0.84886,0.90756,0.45388,0.53461,0.43127,1.05592,1.50258,1.17495,0.0008119,0.0008119,0.0008119
116,122.214,0.68284,0.45495,0.85278,0.66608,0.45631,0.52637,0.43329,1.0435,1.46832,1.17471,0.00081025,0.00081025,0.00081025
117,123.186,0.62599,0.42631,0.85235,0.66984,0.47214,0.55882,0.43161,1.04428,1.40856,1.17792,0.0008086,0.0008086,0.0008086
118,124.195,0.62885,0.42444,0.84581,0.69074,0.47462,0.55475,0.42418,1.05862,1.39374,1.18126,0.00080695,0.00080695,0.00080695
119,125.208,0.63602,0.42288,0.8447,0.66822,0.49713,0.565,0.42377,1.0737,1.36458,1.18288,0.0008053,0.0008053,0.0008053
120,126.227,0.66984,0.43793,0.84606,0.64689,0.49713,0.57385,0.42904,1.08125,1.36105,1.18143,0.00080365,0.00080365,0.00080365
121,127.225,0.65676,0.43537,0.85276,0.64351,0.51194,0.57738,0.43542,1.08184,1.34919,1.17904,0.000802,0.000802,0.000802
122,128.22,0.67119,0.42443,0.84883,0.65662,0.50453,0.58027,0.42132,1.07299,1.29446,1.1607,0.00080035,0.00080035,0.00080035
123,129.247,0.6419,0.42941,0.84345,0.69457,0.4966,0.56468,0.41687,1.11873,1.35917,1.20628,0.0007987,0.0007987,0.0007987
124,130.265,0.62117,0.42046,0.83879,0.69951,0.4787,0.55093,0.41363,1.13226,1.37064,1.21417,0.00079705,0.00079705,0.00079705
125,131.261,0.65238,0.45354,0.86826,0.68515,0.4707,0.54471,0.40769,1.10662,1.39697,1.20454,0.0007954,0.0007954,0.0007954
126,132.256,0.65529,0.43963,0.84859,0.90434,0.45805,0.55271,0.39972,1.09793,1.37748,1.20375,0.00079375,0.00079375,0.00079375
127,133.253,0.61164,0.41198,0.85124,0.92369,0.45065,0.55261,0.40104,1.09691,1.42259,1.20298,0.0007921,0.0007921,0.0007921
128,134.263,0.64713,0.41704,0.85519,0.91568,0.45563,0.55157,0.39649,1.09392,1.48167,1.19865,0.00079045,0.00079045,0.00079045
129,135.261,0.62051,0.41342,0.84802,0.91423,0.43969,0.54455,0.39458,1.09213,1.51362,1.19969,0.0007888,0.0007888,0.0007888
130,136.287,0.66569,0.41972,0.8421,0.84369,0.4509,0.53068,0.38953,1.07004,1.5721,1.18138,0.00078715,0.00078715,0.00078715
131,137.32,0.63338,0.41415,0.83617,0.62246,0.4637,0.50855,0.38671,1.05323,1.56054,1.18122,0.0007855,0.0007855,0.0007855
132,138.306,0.61827,0.41501,0.84734,0.6152,0.4514,0.5055,0.38083,1.07811,1.54215,1.19457,0.00078385,0.00078385,0.00078385
133,139.305,0.654,0.43561,0.86363,0.64473,0.4239,0.51291,0.39629,1.0693,1.47368,1.17563,0.0007822,0.0007822,0.0007822
134,140.29,0.68011,0.44883,0.8497,0.59714,0.47207,0.54115,0.41645,1.04962,1.40535,1.1555,0.00078055,0.00078055,0.00078055
135,141.283,0.64261,0.41376,0.84238,0.63671,0.47139,0.56278,0.42444,1.06368,1.37984,1.15685,0.0007789,0.0007789,0.0007789
136,142.272,0.62936,0.4115,0.82838,0.63932,0.48593,0.56327,0.41961,1.04781,1.28033,1.1525,0.00077725,0.00077725,0.00077725
137,143.275,0.64635,0.43676,0.8634,0.644,0.4872,0.57258,0.43267,1.05271,1.23306,1.16524,0.0007756,0.0007756,0.0007756
138,144.297,0.64084,0.41691,0.83867,0.64313,0.4813,0.5716,0.43593,1.0644,1.22626,1.17852,0.00077395,0.00077395,0.00077395
139,145.315,0.67707,0.43131,0.84975,0.67657,0.48438,0.578,0.43383,1.08697,1.21699,1.19108,0.0007723,0.0007723,0.0007723
140,146.417,0.66006,0.43576,0.84405,0.66736,0.51155,0.5937,0.43294,1.0666,1.21194,1.17688,0.00077065,0.00077065,0.00077065
141,147.448,0.60035,0.41196,0.84368,0.65256,0.50241,0.58996,0.44431,1.0289,1.2092,1.15955,0.000769,0.000769,0.000769
142,148.446,0.59484,0.39991,0.84377,0.91939,0.47022,0.59211,0.44908,1.01873,1.22116,1.16094,0.00076735,0.00076735,0.00076735
143,149.462,0.6353,0.42039,0.85117,0.90868,0.4709,0.56888,0.43753,1.03494,1.21799,1.17241,0.0007657,0.0007657,0.0007657
144,150.447,0.62571,0.42007,0.85132,0.6217,0.49542,0.57466,0.43565,1.03364,1.2563,1.17678,0.00076405,0.00076405,0.00076405
145,151.456,0.64901,0.42662,0.85356,0.9243,0.45667,0.57438,0.43504,1.03881,1.2847,1.18128,0.0007624,0.0007624,0.0007624
146,152.438,0.60277,0.40706,0.84253,0.92984,0.45577,0.57452,0.43213,1.05646,1.3333,1.2003,0.00076075,0.00076075,0.00076075
147,153.457,0.62445,0.40904,0.84717,0.91149,0.45758,0.57327,0.44302,1.05831,1.41005,1.20496,0.0007591,0.0007591,0.0007591
148,154.473,0.58294,0.39005,0.84512,0.92226,0.44879,0.56604,0.43334,1.04339,1.43886,1.18878,0.00075745,0.00075745,0.00075745
149,155.477,0.61558,0.40088,0.84601,0.9004,0.44531,0.56937,0.4345,1.02528,1.45113,1.16559,0.0007558,0.0007558,0.0007558
150,156.49,0.65381,0.43568,0.84454,0.63959,0.48241,0.57754,0.43574,1.02358,1.4504,1.16079,0.00075415,0.00075415,0.00075415
151,157.507,0.57836,0.38797,0.84905,0.89116,0.45471,0.57111,0.42913,1.05094,1.46425,1.1782,0.0007525,0.0007525,0.0007525
152,158.511,0.59519,0.4146,0.84879,0.89244,0.45434,0.56853,0.42766,1.0602,1.44672,1.18339,0.00075085,0.00075085,0.00075085
153,159.497,0.58958,0.39662,0.84134,0.90055,0.46204,0.58007,0.43111,1.06294,1.43828,1.18894,0.0007492,0.0007492,0.0007492
154,160.485,0.60226,0.39344,0.84224,0.89748,0.46341,0.59346,0.44032,1.06064,1.46126,1.19065,0.00074755,0.00074755,0.00074755
155,161.482,0.58469,0.39064,0.85234,0.83343,0.46803,0.60681,0.45136,1.10866,1.51711,1.22826,0.0007459,0.0007459,0.0007459
156,162.472,0.63404,0.39821,0.83524,0.85129,0.45878,0.60355,0.44714,1.13467,1.50465,1.24485,0.00074425,0.00074425,0.00074425
157,163.468,0.59423,0.39701,0.82952,0.91135,0.46619,0.63383,0.4478,1.11866,1.46369,1.22411,0.0007426,0.0007426,0.0007426
158,164.468,0.61172,0.40267,0.84811,0.918,0.46236,0.62616,0.44346,1.09349,1.41345,1.20498,0.00074095,0.00074095,0.00074095
159,165.467,0.61464,0.40071,0.85312,0.89961,0.45831,0.61443,0.43772,1.0997,1.40662,1.21633,0.0007393,0.0007393,0.0007393
160,166.464,0.61398,0.40211,0.85262,0.89975,0.45607,0.607,0.42822,1.09649,1.37757,1.21542,0.00073765,0.00073765,0.00073765
161,167.452,0.56699,0.37979,0.83884,0.8931,0.45878,0.5935,0.42742,1.08632,1.35834,1.21786,0.000736,0.000736,0.000736
162,168.46,0.59611,0.38588,0.85605,0.90769,0.46747,0.57548,0.42862,1.10688,1.38614,1.22499,0.00073435,0.00073435,0.00073435
163,169.466,0.56156,0.37573,0.83353,0.90671,0.44484,0.59429,0.44012,1.08962,1.34598,1.20565,0.0007327,0.0007327,0.0007327
164,170.47,0.61611,0.40166,0.84726,0.90332,0.44807,0.58915,0.44411,1.08606,1.37411,1.20783,0.00073105,0.00073105,0.00073105
165,171.467,0.62519,0.41987,0.85508,0.89765,0.47532,0.59319,0.4364,1.07735,1.33471,1.20109,0.0007294,0.0007294,0.0007294
166,172.481,0.58695,0.38558,0.84053,0.92691,0.45952,0.59462,0.44542,1.08725,1.33636,1.20198,0.00072775,0.00072775,0.00072775
167,173.481,0.59182,0.3905,0.84523,0.9178,0.46834,0.59892,0.45188,1.07299,1.3959,1.17968,0.0007261,0.0007261,0.0007261
168,174.475,0.63665,0.41157,0.84615,0.91036,0.4592,0.58164,0.44979,1.0378,1.42264,1.15956,0.00072445,0.00072445,0.00072445
169,175.464,0.61398,0.40909,0.84181,0.90917,0.46671,0.57246,0.4439,1.04233,1.43378,1.15948,0.0007228,0.0007228,0.0007228
170,176.447,0.59126,0.39668,0.83698,0.90887,0.47782,0.58068,0.44318,1.04599,1.43305,1.16748,0.00072115,0.00072115,0.00072115
171,177.478,0.61654,0.39207,0.83191,0.92987,0.48218,0.58133,0.4371,1.06026,1.37745,1.16867,0.0007195,0.0007195,0.0007195
172,178.477,0.59861,0.37545,0.84828,0.904,0.49275,0.5877,0.43424,1.08904,1.43151,1.18438,0.00071785,0.00071785,0.00071785
173,179.469,0.59895,0.38453,0.85947,0.90655,0.48421,0.5775,0.4245,1.0764,1.42529,1.17641,0.0007162,0.0007162,0.0007162
174,180.507,0.6036,0.39543,0.84973,0.89645,0.47219,0.57442,0.42293,1.0675,1.41275,1.17563,0.00071455,0.00071455,0.00071455
175,181.517,0.5867,0.39576,0.82902,0.91311,0.46928,0.58492,0.42928,1.04387,1.38499,1.1611,0.0007129,0.0007129,0.0007129
176,182.533,0.5701,0.37548,0.85,0.92493,0.46609,0.59693,0.44242,1.03169,1.34996,1.14742,0.00071125,0.00071125,0.00071125
177,183.526,0.5138,0.36113,0.8367,0.91716,0.45978,0.58793,0.43789,1.05737,1.36203,1.17317,0.0007096,0.0007096,0.0007096
178,184.533,0.64102,0.42011,0.84841,0.92932,0.45704,0.59759,0.43429,1.0724,1.3767,1.17777,0.00070795,0.00070795,0.00070795
179,185.572,0.60251,0.38305,0.83654,0.95624,0.44408,0.60759,0.4432,1.05075,1.4019,1.17542,0.0007063,0.0007063,0.0007063
180,186.578,0.58648,0.39516,0.84165,0.93622,0.44476,0.61888,0.45335,1.04912,1.38748,1.18258,0.00070465,0.00070465,0.00070465
181,187.598,0.58185,0.39862,0.83747,0.86116,0.46154,0.61526,0.44795,1.05225,1.36441,1.18506,0.000703,0.000703,0.000703
182,188.583,0.5472,0.38152,0.83052,0.85452,0.45966,0.61904,0.44981,1.05712,1.35812,1.19026,0.00070135,0.00070135,0.00070135
183,189.586,0.55028,0.37624,0.83131,0.87623,0.4671,0.61339,0.44844,1.07893,1.35294,1.20018,0.0006997,0.0006997,0.0006997
184,190.597,0.60206,0.39066,0.83966,0.88302,0.47363,0.60981,0.44539,1.098,1.36828,1.21148,0.00069805,0.00069805,0.00069805
185,191.628,0.6171,0.39314,0.83464,0.89144,0.47401,0.59227,0.44837,1.08755,1.35158,1.20141,0.0006964,0.0006964,0.0006964
