epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,144.449,0.68847,0.52293,0.98407,0.69166,0.51157,0.60029,0.37351,1.21472,1.19414,1.09277,0.000801011,0.000801011,0.000801011
74,146.403,0.70176,0.53899,0.97358,0.6997,0.57043,0.61844,0.41064,1.21963,1.1275,1.10974,0.000799511,0.000799511,0.000799511
75,148.36,0.67923,0.53555,0.94019,0.64406,0.64136,0.62949,0.41235,1.17739,1.09975,1.11113,0.000798011,0.000798011,0.000798011
76,150.326,0.72168,0.56475,0.97484,0.63249,0.6609,0.64796,0.44363,1.14441,1.04671,1.05575,0.000796511,0.000796511,0.000796511
77,152.284,0.66112,0.50618,0.97332,0.61578,0.66101,0.64313,0.4503,1.12586,1.09412,1.03275,0.000795011,0.000795011,0.000795011
78,154.258,0.69175,0.55871,0.97364,0.60628,0.64819,0.63343,0.43789,1.13153,1.14015,1.03906,0.000793512,0.000793512,0.000793512
79,156.214,0.75637,0.55061,0.99565,0.63357,0.59016,0.6297,0.43562,1.15282,1.12034,1.07937,0.000792012,0.000792012,0.000792012
80,158.293,0.70877,0.5519,0.97597,0.68746,0.60501,0.62366,0.43202,1.14637,1.04513,1.08632,0.000790512,0.000790512,0.000790512
81,160.255,0.72186,0.53983,0.95613,0.64205,0.61409,0.6089,0.39137,1.17972,1.10582,1.05477,0.000789012,0.000789012,0.000789012
82,162.177,0.725,0.57235,0.98138,0.64197,0.55199,0.59787,0.38202,1.13769,1.11695,1.03537,0.000787512,0.000787512,0.000787512
83,164.167,0.70713,0.58602,1.00234,0.73216,0.49299,0.55831,0.37977,1.09007,1.13417,1.01745,0.000786012,0.000786012,0.000786012
84,166.125,0.70184,0.546,0.98108,0.69778,0.55047,0.59651,0.40332,1.08257,1.15228,1.05324,0.000784512,0.000784512,0.000784512
85,168.111,0.68401,0.50516,0.96603,0.68597,0.58214,0.60304,0.40213,1.09094,1.17992,1.05466,0.000783013,0.000783013,0.000783013
86,170.093,0.70678,0.53787,0.97747,0.64515,0.62701,0.60182,0.40193,1.10459,1.20251,1.06149,0.000781513,0.000781513,0.000781513
87,172.024,0.71796,0.57922,1.03006,0.62802,0.60456,0.58797,0.3901,1.13291,1.41922,1.05951,0.000780013,0.000780013,0.000780013
88,174.083,0.67281,0.53267,0.9706,0.56848,0.55208,0.57659,0.38094,1.14324,1.38296,1.05476,0.000778513,0.000778513,0.000778513
89,176.164,0.69097,0.55393,0.9707,0.66966,0.49683,0.58465,0.3763,1.19104,1.22327,1.11016,0.000777013,0.000777013,0.000777013
90,178.16,0.68479,0.54894,0.99076,0.627,0.56537,0.58939,0.38394,1.16194,1.11401,1.10222,0.000775513,0.000775513,0.000775513
91,180.065,0.65896,0.51949,0.93511,0.58691,0.62664,0.6363,0.38539,1.16112,1.06522,1.08707,0.000774013,0.000774013,0.000774013
92,181.882,0.685,0.52299,0.96151,0.65878,0.5577,0.60036,0.37095,1.21989,1.15311,1.06444,0.000772514,0.000772514,0.000772514
93,183.582,0.61533,0.49951,0.97781,0.65233,0.5458,0.5637,0.35939,1.24259,1.182,1.09264,0.000771014,0.000771014,0.000771014
94,185.279,0.67785,0.51442,0.9433,0.71631,0.53235,0.60116,0.3657,1.25311,1.19704,1.10575,0.000769514,0.000769514,0.000769514
95,187.03,0.6544,0.50816,0.95759,0.73283,0.5731,0.61184,0.38113,1.24833,1.12525,1.1202,0.000768014,0.000768014,0.000768014
96,188.716,0.71696,0.54954,0.9851,0.7821,0.54064,0.61134,0.39179,1.19128,1.11097,1.05315,0.000766514,0.000766514,0.000766514
97,190.407,0.70004,0.53838,0.96928,0.64131,0.60735,0.59949,0.39557,1.19081,1.17428,1.0572,0.000765014,0.000765014,0.000765014
98,192.089,0.68414,0.5204,0.97275,0.6287,0.56118,0.57442,0.365,1.18002,1.26798,1.06609,0.000763515,0.000763515,0.000763515
99,193.787,0.65124,0.51408,0.9756,0.67926,0.47349,0.56877,0.35817,1.16704,1.35851,1.07081,0.000762015,0.000762015,0.000762015
100,195.528,0.65851,0.53004,0.9832,0.60585,0.49316,0.531,0.3462,1.18407,1.40227,1.16075,0.000760515,0.000760515,0.000760515
101,197.231,0.66266,0.51215,0.95197,0.63297,0.49261,0.53834,0.34331,1.14127,1.41333,1.0688,0.000759015,0.000759015,0.000759015
102,198.947,0.67846,0.53454,0.99661,0.63131,0.47938,0.49746,0.31825,1.14959,1.37772,1.04386,0.000757515,0.000757515,0.000757515
