epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,94.3707,0.71702,0.63848,0.97324,0.61551,0.4162,0.46045,0.36038,1.25518,1.7184,1.28558,0.000837007,0.000837007,0.000837007
50,96.2864,0.80655,0.66621,0.98159,0.65028,0.43679,0.50425,0.38293,1.28165,1.66726,1.30151,0.000835507,0.000835507,0.000835507
51,98.209,0.79581,0.68662,1.05638,0.81942,0.41406,0.46557,0.35579,1.32386,1.85837,1.35131,0.000834007,0.000834007,0.000834007
52,100.151,0.75987,0.6399,0.98148,0.81443,0.38687,0.45819,0.35233,1.41563,1.83969,1.40204,0.000832508,0.000832508,0.000832508
53,102.098,0.75869,0.60092,0.96546,0.7832,0.40076,0.45387,0.35091,1.4367,1.87221,1.39992,0.000831008,0.000831008,0.000831008
54,104.054,0.72307,0.58018,0.96318,0.88643,0.36398,0.45717,0.34102,1.35919,1.85214,1.35013,0.000829508,0.000829508,0.000829508
55,106,0.81689,0.65147,1.03843,0.79178,0.42397,0.453,0.33368,1.31659,1.78394,1.31967,0.000828008,0.000828008,0.000828008
56,107.972,0.73114,0.6287,0.98396,0.81581,0.37634,0.43982,0.33555,1.35623,1.82237,1.34394,0.000826508,0.000826508,0.000826508
57,110.019,0.7319,0.61238,0.96676,0.89276,0.36787,0.48022,0.36603,1.35929,1.71653,1.33674,0.000825008,0.000825008,0.000825008
58,112.091,0.77202,0.62258,1.00713,0.79615,0.43913,0.4891,0.36639,1.37592,1.67275,1.37814,0.000823509,0.000823509,0.000823509
59,114.058,0.70757,0.56761,0.9665,0.8576,0.39145,0.48622,0.35832,1.36708,1.70178,1.36793,0.000822009,0.000822009,0.000822009
60,116.014,0.77063,0.62452,1.00757,0.85044,0.41241,0.46022,0.33496,1.37082,1.7666,1.37586,0.000820509,0.000820509,0.000820509
61,118.088,0.75791,0.59559,0.96309,0.80315,0.4024,0.46357,0.34028,1.40356,1.91864,1.39617,0.000819009,0.000819009,0.000819009
62,120.04,0.75905,0.60843,1.03141,0.75484,0.38597,0.45976,0.34365,1.37728,2.10494,1.37275,0.000817509,0.000817509,0.000817509
63,122.097,0.69243,0.58507,0.98355,0.7902,0.44104,0.47026,0.33271,1.38673,1.97452,1.33294,0.000816009,0.000816009,0.000816009
64,124.168,0.7296,0.59845,0.99617,0.75359,0.4348,0.45828,0.32257,1.40658,1.9046,1.36027,0.000814509,0.000814509,0.000814509
65,126.21,0.73851,0.56382,0.94217,0.73401,0.47661,0.49621,0.35724,1.37264,1.86861,1.36161,0.00081301,0.00081301,0.00081301
66,128.143,0.70581,0.56754,0.97591,0.79254,0.47897,0.49283,0.35589,1.41055,1.80395,1.37312,0.00081151,0.00081151,0.00081151
67,130.054,0.71687,0.5657,0.9726,0.83436,0.48107,0.49441,0.35285,1.47072,1.84073,1.4336,0.00081001,0.00081001,0.00081001
68,132.06,0.69432,0.57167,0.99088,0.80029,0.41842,0.47418,0.34164,1.43911,1.95038,1.42723,0.00080851,0.00080851,0.00080851
69,134.079,0.69949,0.5724,0.99142,0.777,0.46235,0.4528,0.33813,1.44729,1.91391,1.44807,0.00080701,0.00080701,0.00080701
70,136.066,0.6761,0.54408,0.942,0.78661,0.39669,0.44607,0.31872,1.41774,1.89737,1.42227,0.00080551,0.00080551,0.00080551
71,138.008,0.80062,0.61161,1.00025,0.81737,0.44,0.49954,0.34267,1.35542,1.91865,1.38149,0.00080401,0.00080401,0.00080401
72,139.928,0.70975,0.56001,0.94984,0.85138,0.42985,0.49948,0.35811,1.36275,1.94905,1.40044,0.000802511,0.000802511,0.000802511
73,141.848,0.74237,0.56451,0.9794,0.74348,0.44477,0.48132,0.33008,1.31819,1.95473,1.34578,0.000801011,0.000801011,0.000801011
74,143.727,0.74355,0.58985,1.00567,0.79949,0.42309,0.50219,0.36325,1.29886,1.93499,1.33128,0.000799511,0.000799511,0.000799511
75,145.712,0.68267,0.51815,0.92982,0.81411,0.41166,0.49432,0.36432,1.31036,1.8899,1.33306,0.000798011,0.000798011,0.000798011
76,147.675,0.72055,0.58503,0.96755,0.62391,0.41522,0.47429,0.35547,1.36593,1.8733,1.3716,0.000796511,0.000796511,0.000796511
77,149.544,0.6735,0.50428,0.94526,0.65495,0.43836,0.45954,0.33857,1.37661,1.85294,1.40146,0.000795011,0.000795011,0.000795011
78,151.446,0.70372,0.56443,0.96511,0.65061,0.41299,0.45994,0.32906,1.39948,1.80125,1.36996,0.000793512,0.000793512,0.000793512
79,153.389,0.70516,0.53595,0.97966,0.80483,0.40875,0.46938,0.34031,1.36432,1.77094,1.32016,0.000792012,0.000792012,0.000792012
80,155.318,0.70736,0.55345,0.98824,0.85773,0.41847,0.50874,0.35303,1.3423,1.78118,1.32077,0.000790512,0.000790512,0.000790512
81,157.28,0.71545,0.55858,0.96973,0.81161,0.40357,0.45789,0.33271,1.30785,1.71217,1.3601,0.000789012,0.000789012,0.000789012
82,159.357,0.73482,0.58122,0.98112,0.58296,0.4372,0.4378,0.32762,1.35905,1.73589,1.38638,0.000787512,0.000787512,0.000787512
83,161.447,0.72559,0.58965,0.97898,0.60398,0.39395,0.44984,0.32665,1.42178,1.83287,1.4169,0.000786012,0.000786012,0.000786012
84,163.478,0.7241,0.54702,0.99275,0.57304,0.45775,0.47286,0.35628,1.30154,1.80946,1.33305,0.000784512,0.000784512,0.000784512
85,165.485,0.68434,0.52542,0.94687,0.6359,0.46561,0.51192,0.35925,1.36985,1.86336,1.40965,0.000783013,0.000783013,0.000783013
86,167.519,0.71736,0.58159,1.00945,0.80852,0.46679,0.5666,0.38492,1.35919,1.82086,1.38035,0.000781513,0.000781513,0.000781513
87,169.692,0.70386,0.59987,1.00843,0.7975,0.45006,0.54733,0.3833,1.35804,1.6639,1.41742,0.000780013,0.000780013,0.000780013
88,171.672,0.68647,0.53833,0.96055,0.5746,0.55191,0.61849,0.40505,1.31487,1.65668,1.38038,0.000778513,0.000778513,0.000778513
89,173.799,0.62416,0.53065,0.93349,0.8062,0.49645,0.63256,0.42994,1.2361,1.50761,1.2607,0.000777013,0.000777013,0.000777013
90,175.79,0.67441,0.56838,0.96099,0.82394,0.49624,0.61414,0.4217,1.24827,1.57359,1.27463,0.000775513,0.000775513,0.000775513
91,177.701,0.68461,0.52354,0.9338,0.81368,0.482,0.55395,0.39153,1.23652,1.5675,1.26426,0.000774013,0.000774013,0.000774013
92,179.569,0.64363,0.50401,0.92568,0.61729,0.43363,0.52544,0.37455,1.2183,1.54595,1.28427,0.000772514,0.000772514,0.000772514
93,181.416,0.64616,0.5028,0.95916,0.66783,0.4659,0.5387,0.38419,1.19088,1.46632,1.26582,0.000771014,0.000771014,0.000771014
94,183.258,0.66703,0.5108,0.96508,0.8471,0.45444,0.56474,0.41335,1.18912,1.47208,1.24119,0.000769514,0.000769514,0.000769514
95,185.111,0.66567,0.53058,0.97637,0.87507,0.45662,0.57653,0.39746,1.20888,1.4148,1.2704,0.000768014,0.000768014,0.000768014
96,186.976,0.63828,0.54809,0.93973,0.85512,0.44119,0.61802,0.38916,1.20914,1.40455,1.26975,0.000766514,0.000766514,0.000766514
97,188.826,0.66656,0.5326,0.96182,0.81974,0.45661,0.55406,0.37063,1.23566,1.55029,1.25991,0.000765014,0.000765014,0.000765014
98,190.677,0.65492,0.53357,0.95924,0.83571,0.39731,0.52656,0.3763,1.27647,1.62357,1.31775,0.000763515,0.000763515,0.000763515
99,192.507,0.68115,0.52337,0.96197,0.78801,0.4304,0.51933,0.36883,1.2969,1.62215,1.39676,0.000762015,0.000762015,0.000762015
100,194.387,0.67854,0.53601,0.95282,0.56361,0.43656,0.5323,0.38645,1.31291,1.69571,1.37321,0.000760515,0.000760515,0.000760515
101,196.216,0.67952,0.53196,0.93958,0.61688,0.43714,0.54872,0.38118,1.34944,1.64522,1.37039,0.000759015,0.000759015,0.000759015
102,198.05,0.6762,0.53278,0.96241,0.84435,0.44132,0.56859,0.39626,1.29383,1.58006,1.35984,0.000757515,0.000757515,0.000757515
103,199.914,0.65798,0.51915,0.97512,0.91012,0.40382,0.54847,0.38274,1.32592,1.62498,1.36922,0.000756015,0.000756015,0.000756015
104,201.766,0.67311,0.55525,0.96326,0.62325,0.46519,0.53595,0.38109,1.33551,1.65526,1.36248,0.000754515,0.000754515,0.000754515
105,203.634,0.65669,0.5037,0.93226,0.57594,0.48534,0.53928,0.38898,1.37385,1.72503,1.41138,0.000753016,0.000753016,0.000753016
106,205.535,0.65052,0.52621,0.94086,0.54178,0.49996,0.52193,0.378,1.35418,1.69291,1.41045,0.000751516,0.000751516,0.000751516
107,207.514,0.69618,0.55538,1.0028,0.80967,0.43173,0.54641,0.38437,1.31875,1.76711,1.38551,0.000750016,0.000750016,0.000750016
108,209.489,0.66672,0.5103,0.9477,0.81981,0.38393,0.51866,0.38245,1.3454,1.74305,1.38106,0.000748516,0.000748516,0.000748516
109,211.474,0.65958,0.50351,0.93486,0.78372,0.45847,0.53338,0.39058,1.31667,1.67598,1.30125,0.000747016,0.000747016,0.000747016
110,213.371,0.66719,0.51527,0.93748,0.77641,0.44608,0.51951,0.38407,1.31764,1.6708,1.29318,0.000745516,0.000745516,0.000745516
111,215.253,0.70253,0.5647,0.97888,0.81179,0.48682,0.55059,0.39551,1.34624,1.60779,1.32742,0.000744016,0.000744016,0.000744016
112,217.193,0.66825,0.53847,0.94591,0.84298,0.44996,0.56066,0.40938,1.42322,1.71931,1.40614,0.000742517,0.000742517,0.000742517
113,219.088,0.62084,0.50596,0.93211,0.77849,0.46399,0.52839,0.40274,1.39959,1.68855,1.42023,0.000741017,0.000741017,0.000741017
114,221.057,0.65877,0.52744,0.947,0.7732,0.44528,0.48297,0.37965,1.38499,1.68887,1.39397,0.000739517,0.000739517,0.000739517
115,222.96,0.63124,0.48779,0.95047,0.75092,0.47904,0.48119,0.36985,1.4157,1.8284,1.44064,0.000738017,0.000738017,0.000738017
116,224.809,0.64202,0.48925,0.93567,0.84884,0.42354,0.50291,0.36525,1.41907,1.7891,1.42827,0.000736517,0.000736517,0.000736517
117,226.614,0.63891,0.51597,0.94832,0.86449,0.42483,0.4981,0.3567,1.37436,1.76771,1.38742,0.000735017,0.000735017,0.000735017
118,228.459,0.64792,0.50665,0.92121,0.77609,0.42669,0.48732,0.37211,1.37737,1.754,1.36816,0.000733518,0.000733518,0.000733518
119,230.305,0.62535,0.47013,0.92121,0.83833,0.44686,0.57259,0.40089,1.35517,1.70572,1.35504,0.000732018,0.000732018,0.000732018
120,232.135,0.64911,0.5076,0.9525,0.86052,0.45571,0.54817,0.3959,1.40097,1.68428,1.38079,0.000730518,0.000730518,0.000730518
121,233.972,0.6613,0.50658,0.94397,0.87144,0.42903,0.53078,0.39105,1.44116,1.73493,1.4211,0.000729018,0.000729018,0.000729018
122,235.78,0.65201,0.52253,0.9852,0.87139,0.43134,0.5552,0.38176,1.39358,1.68812,1.39061,0.000727518,0.000727518,0.000727518
123,237.601,0.64095,0.49231,0.91662,0.87597,0.43257,0.55148,0.38364,1.33632,1.64598,1.36355,0.000726018,0.000726018,0.000726018
124,239.485,0.65042,0.48974,0.93101,0.90678,0.38499,0.51848,0.39156,1.32732,1.6144,1.39765,0.000724518,0.000724518,0.000724518
125,241.327,0.62331,0.469,0.91975,0.86388,0.39053,0.51322,0.39605,1.34949,1.63679,1.42939,0.000723019,0.000723019,0.000723019
126,243.163,0.62164,0.48012,0.93791,0.86413,0.38642,0.49883,0.37762,1.39906,1.62953,1.49589,0.000721519,0.000721519,0.000721519
127,245.001,0.63482,0.47422,0.94599,0.59303,0.42675,0.48306,0.36778,1.38903,1.66655,1.46136,0.000720019,0.000720019,0.000720019
128,246.835,0.64031,0.48548,0.92998,0.67253,0.39834,0.47925,0.37013,1.42189,1.7574,1.45739,0.000718519,0.000718519,0.000718519
129,248.723,0.63843,0.48391,0.91677,0.67636,0.38346,0.46746,0.36644,1.41816,1.86551,1.50531,0.000717019,0.000717019,0.000717019
130,250.588,0.66902,0.50359,0.95976,0.64278,0.41563,0.47522,0.36738,1.40512,1.82532,1.49985,0.000715519,0.000715519,0.000715519
131,252.458,0.61032,0.46,0.9208,0.58674,0.41311,0.47016,0.36503,1.40418,1.79488,1.50428,0.000714019,0.000714019,0.000714019
132,254.38,0.61075,0.4593,0.92419,0.59849,0.43888,0.46913,0.36752,1.38153,1.6695,1.44676,0.00071252,0.00071252,0.00071252
133,256.334,0.66462,0.48575,0.93555,0.60804,0.43725,0.45656,0.36023,1.36239,1.7147,1.37974,0.00071102,0.00071102,0.00071102
134,258.295,0.62707,0.47034,0.93825,0.82071,0.42383,0.45507,0.34382,1.35935,1.6827,1.36752,0.00070952,0.00070952,0.00070952
135,260.254,0.64404,0.47643,0.92202,0.62129,0.42401,0.47279,0.3725,1.37905,1.69982,1.39197,0.00070802,0.00070802,0.00070802
136,262.106,0.61218,0.483,0.95256,0.67524,0.41475,0.48386,0.36841,1.33533,1.62065,1.35254,0.00070652,0.00070652,0.00070652
137,263.99,0.63182,0.47571,0.95066,0.61166,0.44743,0.50275,0.38756,1.39568,1.67934,1.39611,0.00070502,0.00070502,0.00070502
138,265.888,0.62528,0.47691,0.93687,0.62989,0.42364,0.49735,0.37861,1.35919,1.681,1.42004,0.000703521,0.000703521,0.000703521
139,267.8,0.62029,0.46603,0.91839,0.82289,0.3729,0.46719,0.35631,1.37266,1.77611,1.45265,0.000702021,0.000702021,0.000702021
140,269.739,0.61331,0.46808,0.91549,0.52389,0.43859,0.45313,0.34719,1.31933,1.78303,1.39922,0.000700521,0.000700521,0.000700521
141,271.643,0.60743,0.46069,0.93869,0.52547,0.44236,0.46424,0.35462,1.34587,1.84517,1.42561,0.000699021,0.000699021,0.000699021
142,273.485,0.60059,0.46729,0.93786,0.56011,0.44405,0.45275,0.34535,1.36324,1.72288,1.42245,0.000697521,0.000697521,0.000697521
143,275.353,0.60123,0.46288,0.92902,0.74684,0.45488,0.46382,0.3596,1.30322,1.62962,1.35111,0.000696021,0.000696021,0.000696021
144,277.206,0.58474,0.45447,0.90484,0.78313,0.43142,0.47614,0.36636,1.27688,1.64107,1.34527,0.000694521,0.000694521,0.000694521
145,279.049,0.63215,0.47383,0.94089,0.78828,0.43212,0.46384,0.34477,1.2834,1.55833,1.38624,0.000693022,0.000693022,0.000693022
146,280.866,0.62285,0.46258,0.9243,0.77454,0.4634,0.48671,0.3436,1.26696,1.54177,1.39655,0.000691522,0.000691522,0.000691522
147,282.669,0.63422,0.49336,0.97832,0.79263,0.47418,0.49479,0.34898,1.245,1.56234,1.38068,0.000690022,0.000690022,0.000690022
148,284.52,0.59946,0.45814,0.91906,0.89488,0.39359,0.50017,0.35376,1.29957,1.82914,1.3723,0.000688522,0.000688522,0.000688522
149,286.349,0.65084,0.47974,0.93766,0.89465,0.39053,0.49408,0.37043,1.36066,2.00876,1.38484,0.000687022,0.000687022,0.000687022
150,288.156,0.59617,0.45083,0.91509,0.84128,0.42052,0.48379,0.36089,1.40239,2.06501,1.40993,0.000685522,0.000685522,0.000685522
151,289.999,0.58185,0.44643,0.89751,0.8133,0.42669,0.46538,0.33665,1.41285,2.10891,1.41734,0.000684022,0.000684022,0.000684022
152,291.828,0.63709,0.45797,0.92244,0.68741,0.43286,0.46914,0.34111,1.42022,2.07856,1.42,0.000682523,0.000682523,0.000682523
153,293.676,0.60291,0.46115,0.93223,0.6886,0.42052,0.46979,0.3498,1.37441,1.89089,1.39912,0.000681023,0.000681023,0.000681023
154,295.492,0.5897,0.42493,0.90428,0.87036,0.42052,0.4998,0.36237,1.39425,1.84758,1.43828,0.000679523,0.000679523,0.000679523
155,297.321,0.56968,0.45992,0.93558,0.83725,0.43695,0.54214,0.37235,1.41266,1.90773,1.4301,0.000678023,0.000678023,0.000678023
156,299.201,0.58403,0.45128,0.90557,0.84872,0.42162,0.55359,0.37938,1.41669,1.84708,1.45238,0.000676523,0.000676523,0.000676523
157,301.075,0.6145,0.45025,0.91523,0.85008,0.44971,0.57652,0.39002,1.41408,1.73512,1.43775,0.000675023,0.000675023,0.000675023
158,302.998,0.61786,0.47065,0.93916,0.88892,0.43156,0.57881,0.38931,1.33465,1.63427,1.3374,0.000673524,0.000673524,0.000673524
159,304.984,0.5851,0.45207,0.92022,0.85821,0.45137,0.54724,0.37737,1.2954,1.60394,1.31524,0.000672024,0.000672024,0.000672024
160,306.917,0.60181,0.43476,0.89572,0.83624,0.45882,0.54989,0.39398,1.30894,1.58594,1.33823,0.000670524,0.000670524,0.000670524
161,308.782,0.55849,0.42049,0.89759,0.79952,0.47239,0.54252,0.37248,1.31176,1.50597,1.34879,0.000669024,0.000669024,0.000669024
162,310.635,0.59021,0.42524,0.91237,0.82136,0.48254,0.59129,0.36593,1.40387,1.62092,1.39475,0.000667524,0.000667524,0.000667524
163,312.498,0.57086,0.4371,0.92208,0.78982,0.48385,0.56997,0.36715,1.4499,1.65067,1.50021,0.000666024,0.000666024,0.000666024
164,314.387,0.56531,0.45106,0.92118,0.8706,0.43198,0.54856,0.36567,1.43306,1.72394,1.48107,0.000664524,0.000664524,0.000664524
165,316.316,0.61308,0.45587,0.93332,0.86336,0.44083,0.51044,0.35483,1.42576,1.67766,1.45779,0.000663025,0.000663025,0.000663025
166,318.375,0.6014,0.46105,0.94553,0.80835,0.44389,0.48795,0.35168,1.40283,1.73581,1.44393,0.000661525,0.000661525,0.000661525
167,320.229,0.59227,0.46628,0.90849,0.80124,0.39975,0.47186,0.34878,1.44461,1.96513,1.43149,0.000660025,0.000660025,0.000660025
168,322.072,0.58592,0.4651,0.91762,0.69731,0.43376,0.50063,0.37177,1.36739,1.8527,1.36891,0.000658525,0.000658525,0.000658525
169,323.915,0.60987,0.44668,0.90372,0.76046,0.43305,0.50882,0.37344,1.30244,1.8386,1.31694,0.000657025,0.000657025,0.000657025
170,325.72,0.60716,0.45886,0.94852,0.78253,0.43093,0.52907,0.36755,1.34345,1.8668,1.34773,0.000655525,0.000655525,0.000655525
171,327.519,0.5949,0.44793,0.923,0.74326,0.41923,0.48664,0.35463,1.36278,1.92312,1.37577,0.000654025,0.000654025,0.000654025
172,329.368,0.57716,0.4738,0.9309,0.78326,0.40817,0.46856,0.35672,1.40626,2.02532,1.44859,0.000652526,0.000652526,0.000652526
173,331.174,0.55778,0.41228,0.90916,0.79423,0.41416,0.47678,0.35112,1.38271,1.9906,1.38913,0.000651026,0.000651026,0.000651026
174,333.013,0.58259,0.43826,0.90854,0.80437,0.43526,0.50182,0.35894,1.40771,1.99239,1.40667,0.000649526,0.000649526,0.000649526
175,334.851,0.53876,0.4165,0.8921,0.80417,0.44457,0.48547,0.33751,1.38795,1.89135,1.40253,0.000648026,0.000648026,0.000648026
176,336.702,0.57853,0.43618,0.91215,0.78557,0.42661,0.4515,0.33552,1.39711,1.8348,1.4183,0.000646526,0.000646526,0.000646526
177,338.551,0.57073,0.4255,0.90024,0.77084,0.39978,0.44973,0.34301,1.43384,1.82925,1.44529,0.000645026,0.000645026,0.000645026
178,340.403,0.57896,0.4274,0.90778,0.75163,0.43957,0.47872,0.36786,1.38711,1.80271,1.41403,0.000643527,0.000643527,0.000643527
179,342.228,0.55986,0.40762,0.89197,0.8497,0.43198,0.51875,0.36771,1.38917,1.92764,1.42289,0.000642027,0.000642027,0.000642027
180,344.115,0.59811,0.43194,0.91548,0.85128,0.43198,0.49816,0.35985,1.35987,2.07449,1.36976,0.000640527,0.000640527,0.000640527
181,345.964,0.58382,0.44665,0.91775,0.89408,0.41326,0.51037,0.37224,1.31622,2.08161,1.34113,0.000639027,0.000639027,0.000639027
182,347.809,0.58647,0.44019,0.91575,0.86623,0.42222,0.50551,0.37146,1.39702,2.11914,1.42587,0.000637527,0.000637527,0.000637527
183,349.768,0.56472,0.43102,0.9439,0.86598,0.43198,0.48862,0.35876,1.47726,2.02787,1.47319,0.000636027,0.000636027,0.000636027
184,351.748,0.60255,0.44396,0.89681,0.83614,0.40817,0.53418,0.37378,1.38817,1.96877,1.42307,0.000634527,0.000634527,0.000634527
185,353.736,0.5709,0.41751,0.91077,0.83509,0.40817,0.55824,0.36379,1.36117,1.94344,1.38297,0.000633028,0.000633028,0.000633028
