epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,34.778,0.97963,0.90551,1.17009,0.71555,0.7187,0.71702,0.5567,0.77712,0.73316,0.95715,0.000880503,0.000880503,0.000880503
21,36.4427,0.9149,0.83605,1.14149,0.7474,0.66114,0.72147,0.56058,0.7915,0.72632,0.95879,0.000879003,0.000879003,0.000879003
22,38.112,0.91336,0.80167,1.09351,0.77551,0.75348,0.73746,0.57004,0.85146,0.77402,0.99494,0.000877503,0.000877503,0.000877503
23,39.7586,0.97243,0.83073,1.09957,0.76882,0.72162,0.77718,0.57811,0.86487,0.71213,0.97539,0.000876003,0.000876003,0.000876003
24,41.4315,0.90408,0.84795,1.1399,0.7757,0.71137,0.80053,0.5966,0.85646,0.67908,0.98302,0.000874503,0.000874503,0.000874503
25,43.1285,0.88326,0.73049,1.05846,0.71976,0.68255,0.72681,0.56674,0.88239,0.7784,0.99823,0.000873004,0.000873004,0.000873004
26,44.805,0.92169,0.81431,1.09866,0.70136,0.68948,0.706,0.54066,0.84704,0.76518,0.98219,0.000871504,0.000871504,0.000871504
27,46.4871,0.92632,0.77254,1.10859,0.72087,0.71157,0.70547,0.54392,0.80513,0.76389,0.96159,0.000870004,0.000870004,0.000870004
28,48.2038,0.89124,0.77192,1.0841,0.67249,0.682,0.73697,0.57706,0.84137,0.73154,0.96076,0.000868504,0.000868504,0.000868504
29,49.886,0.88033,0.75669,1.1008,0.5791,0.72734,0.68293,0.54119,0.88561,0.69417,0.97059,0.000867004,0.000867004,0.000867004
30,51.5482,0.91542,0.87757,1.14815,0.67882,0.62141,0.65015,0.49764,0.86084,0.74883,0.96006,0.000865504,0.000865504,0.000865504
31,53.2515,0.9225,0.83368,1.11139,0.65296,0.66865,0.66971,0.52237,0.84326,0.80111,0.97642,0.000864004,0.000864004,0.000864004
32,54.9262,0.87938,0.79226,1.12303,0.73873,0.77065,0.74082,0.58698,0.85828,0.75403,0.97781,0.000862505,0.000862505,0.000862505
33,56.6016,0.91585,0.74284,1.08371,0.70106,0.69428,0.73291,0.57633,0.84591,0.71786,0.95316,0.000861005,0.000861005,0.000861005
34,58.2864,0.92076,0.79257,1.09696,0.66083,0.76235,0.74059,0.57866,0.83284,0.72889,0.94883,0.000859505,0.000859505,0.000859505
35,59.9463,0.8871,0.70082,1.04501,0.77974,0.71112,0.76637,0.5786,0.86682,0.73249,0.99603,0.000858005,0.000858005,0.000858005
36,61.701,0.85742,0.77636,1.11267,0.77723,0.66768,0.72755,0.5665,0.85691,0.71625,0.97144,0.000856505,0.000856505,0.000856505
37,63.2814,0.84389,0.68233,1.02144,0.75414,0.7646,0.75742,0.55283,0.8483,0.69807,0.9667,0.000855005,0.000855005,0.000855005
38,64.8667,0.88816,0.75228,1.10446,0.77956,0.73579,0.74185,0.56683,0.83315,0.70524,0.97272,0.000853506,0.000853506,0.000853506
39,66.4788,0.86449,0.72501,1.06189,0.77196,0.72524,0.74459,0.57911,0.82385,0.75606,0.96051,0.000852006,0.000852006,0.000852006
40,68.0983,0.87584,0.77556,1.09998,0.70187,0.65455,0.67093,0.54151,0.83422,0.83688,0.96763,0.000850506,0.000850506,0.000850506
41,69.8159,0.82917,0.70354,1.03673,0.60148,0.68073,0.66963,0.54207,0.84371,0.76003,0.95102,0.000849006,0.000849006,0.000849006
42,71.4455,0.85819,0.72197,1.05984,0.63715,0.66048,0.65612,0.52951,0.84877,0.74982,0.95767,0.000847506,0.000847506,0.000847506
43,73.0751,0.81354,0.68607,1.06835,0.61738,0.65734,0.66941,0.51486,0.89289,0.76744,0.99074,0.000846006,0.000846006,0.000846006
44,74.6881,0.84071,0.6971,1.02195,0.55775,0.72759,0.66043,0.50668,0.90149,0.79505,0.98741,0.000844506,0.000844506,0.000844506
45,76.2951,0.80068,0.6555,1.01906,0.60797,0.62195,0.68465,0.51963,0.90564,0.77584,1.00056,0.000843007,0.000843007,0.000843007
46,77.921,0.83346,0.67249,1.0286,0.71415,0.60575,0.68851,0.509,0.94159,0.84276,1.01344,0.000841507,0.000841507,0.000841507
47,79.5442,0.82122,0.70242,1.05379,0.68712,0.58579,0.65882,0.49707,0.958,0.87287,1.05315,0.000840007,0.000840007,0.000840007
48,81.123,0.8293,0.66102,1.00585,0.75689,0.58181,0.69977,0.50087,0.92242,0.8472,1.02281,0.000838507,0.000838507,0.000838507
49,82.7272,0.79887,0.64695,1.03062,0.52105,0.68967,0.64771,0.5189,0.93926,0.8587,1.01508,0.000837007,0.000837007,0.000837007
50,84.3898,0.8114,0.7063,1.05361,0.63218,0.77384,0.7031,0.53546,0.89813,0.7766,1.00341,0.000835507,0.000835507,0.000835507
51,85.9923,0.85179,0.71279,1.08566,0.76458,0.73324,0.77239,0.57551,0.87296,0.72982,0.99528,0.000834007,0.000834007,0.000834007
52,87.6326,0.8211,0.66617,1.03279,0.80619,0.71654,0.74729,0.5828,0.86046,0.7239,0.98831,0.000832508,0.000832508,0.000832508
53,89.347,0.79804,0.67187,1.01817,0.73699,0.72473,0.73066,0.60138,0.84146,0.7199,0.99283,0.000831008,0.000831008,0.000831008
54,90.9475,0.77762,0.63991,1.01476,0.6939,0.74188,0.75792,0.59295,0.79528,0.69042,0.9906,0.000829508,0.000829508,0.000829508
55,92.5788,0.79584,0.6655,1.05949,0.84756,0.73872,0.78485,0.59998,0.80524,0.67974,0.97049,0.000828008,0.000828008,0.000828008
56,94.1831,0.77427,0.66305,1.04699,0.78206,0.68766,0.74528,0.59361,0.82522,0.68469,0.96637,0.000826508,0.000826508,0.000826508
57,95.7477,0.80259,0.64005,1.01514,0.72689,0.66627,0.72398,0.59484,0.84719,0.68497,0.96883,0.000825008,0.000825008,0.000825008
58,97.3165,0.75109,0.66601,1.04917,0.7122,0.72274,0.7235,0.5782,0.84205,0.71154,0.95908,0.000823509,0.000823509,0.000823509
59,98.9062,0.77036,0.64239,1.01974,0.7674,0.68702,0.73814,0.57651,0.8301,0.74029,0.9554,0.000822009,0.000822009,0.000822009
60,100.55,0.80231,0.67209,1.04668,0.70793,0.73643,0.73198,0.5519,0.86851,0.71196,0.9808,0.000820509,0.000820509,0.000820509
61,102.11,0.74911,0.87187,0.95588,0.75189,0.72927,0.74796,0.56006,0.8735,0.72154,0.98809,0.000819009,0.000819009,0.000819009
62,103.69,0.81316,0.65842,1.0663,0.76088,0.72527,0.75298,0.57129,0.87729,0.72554,0.98563,0.000817509,0.000817509,0.000817509
63,105.309,0.77346,0.60966,1.01861,0.65918,0.74327,0.72999,0.55748,0.89619,0.73356,0.99615,0.000816009,0.000816009,0.000816009
64,106.878,0.76083,0.60468,1.00976,0.67507,0.74505,0.70492,0.54479,0.89845,0.74721,1.01046,0.000814509,0.000814509,0.000814509
65,108.556,0.77746,0.59541,1.02804,0.81455,0.6711,0.75852,0.54906,0.93568,0.73396,1.03485,0.00081301,0.00081301,0.00081301
66,110.197,0.7418,0.60236,0.99903,0.775,0.61135,0.74799,0.5225,0.96511,0.72246,1.00374,0.00081151,0.00081151,0.00081151
67,111.816,0.7883,0.60127,1.02443,0.7754,0.60363,0.7062,0.5058,0.9365,0.76002,0.99415,0.00081001,0.00081001,0.00081001
68,113.45,0.77027,0.59761,1.01937,0.69781,0.5697,0.6535,0.47432,0.95455,0.76248,1.02204,0.00080851,0.00080851,0.00080851
69,115.02,0.73588,0.58831,0.99481,0.61307,0.61881,0.6634,0.47039,0.98678,0.79835,1.04521,0.00080701,0.00080701,0.00080701
70,116.594,0.68773,0.55519,0.97604,0.67787,0.6062,0.64285,0.46831,0.98806,0.7922,1.02643,0.00080551,0.00080551,0.00080551
71,118.202,0.75702,0.58825,1.02357,0.62025,0.70107,0.66049,0.47556,0.97423,0.79578,1.01147,0.00080401,0.00080401,0.00080401
72,119.801,0.70286,0.56911,0.99046,0.60851,0.71136,0.67077,0.48819,0.96656,0.80925,1.0197,0.000802511,0.000802511,0.000802511
73,121.425,0.74231,0.6102,1.01512,0.62964,0.69902,0.6703,0.48672,0.90603,0.72571,0.98853,0.000801011,0.000801011,0.000801011
74,123.03,0.73364,0.57283,0.9962,0.71866,0.60648,0.68503,0.51798,0.88582,0.73347,0.99587,0.000799511,0.000799511,0.000799511
75,124.614,0.72995,0.56815,0.97166,0.80468,0.56749,0.69601,0.50847,0.90844,0.72419,1.00843,0.000798011,0.000798011,0.000798011
76,126.22,0.77682,0.62562,0.99239,0.75877,0.63156,0.71689,0.52372,0.88518,0.69734,0.98833,0.000796511,0.000796511,0.000796511
77,127.789,0.70399,0.55527,0.9861,0.79189,0.63919,0.73857,0.5268,0.82918,0.6827,0.96721,0.000795011,0.000795011,0.000795011
78,129.473,0.78049,0.62349,1.026,0.80061,0.63099,0.74633,0.53073,0.86935,0.68913,0.97798,0.000793512,0.000793512,0.000793512
79,131.099,0.75605,0.58431,1.00581,0.888,0.62439,0.74925,0.52185,0.9738,0.71206,1.01104,0.000792012,0.000792012,0.000792012
80,132.835,0.73073,0.57814,0.99191,0.86176,0.58308,0.71698,0.50769,0.92045,0.7371,1.0131,0.000790512,0.000790512,0.000790512
81,134.481,0.74851,0.5885,0.97159,0.69359,0.612,0.69343,0.4855,0.91591,0.76779,1.00965,0.000789012,0.000789012,0.000789012
82,136.11,0.7786,0.63982,1.01052,0.59278,0.67751,0.69245,0.49153,0.95428,0.74925,1.01309,0.000787512,0.000787512,0.000787512
83,137.725,0.7547,0.64388,1.03282,0.62651,0.67762,0.69934,0.49938,0.91321,0.71404,1.00187,0.000786012,0.000786012,0.000786012
84,139.356,0.76719,0.62282,1.00978,0.63775,0.72875,0.69744,0.50667,0.8828,0.76274,0.99873,0.000784512,0.000784512,0.000784512
85,140.949,0.73236,0.59268,0.99325,0.82692,0.55633,0.71492,0.51821,0.93442,0.78625,1.01595,0.000783013,0.000783013,0.000783013
86,142.579,0.75378,0.58151,1.01534,0.75093,0.69428,0.7351,0.54311,0.91759,0.74284,0.99217,0.000781513,0.000781513,0.000781513
87,144.18,0.78089,0.62035,1.07479,0.78988,0.70746,0.7607,0.58714,0.90145,0.74431,1.01499,0.000780013,0.000780013,0.000780013
88,145.8,0.70546,0.5738,1.00599,0.80516,0.65879,0.71325,0.55807,0.90048,0.77602,1.00588,0.000778513,0.000778513,0.000778513
89,147.41,0.73304,0.60324,1.00687,0.7928,0.68915,0.71476,0.55638,0.8922,0.7826,1.00337,0.000777013,0.000777013,0.000777013
90,149.073,0.75092,0.60334,1.03839,0.71892,0.65226,0.67357,0.53644,0.91243,0.80025,1.01231,0.000775513,0.000775513,0.000775513
91,150.68,0.69973,0.5545,0.96068,0.68645,0.6471,0.67853,0.53625,0.92281,0.82958,1.01328,0.000774013,0.000774013,0.000774013
92,152.307,0.73127,0.5522,0.9929,0.73662,0.70874,0.74227,0.56248,0.93113,0.82832,1.01582,0.000772514,0.000772514,0.000772514
93,154.011,0.6727,0.54515,1.0228,0.74017,0.62683,0.71106,0.55128,0.92068,0.80751,1.00698,0.000771014,0.000771014,0.000771014
94,156.06,0.75447,0.58338,0.9702,0.72986,0.62792,0.67838,0.51538,0.91918,0.82591,0.99643,0.000769514,0.000769514,0.000769514
95,157.77,0.71424,0.55291,0.99227,0.67016,0.60855,0.64942,0.52312,0.93853,0.85136,1.00399,0.000768014,0.000768014,0.000768014
96,159.523,0.74948,0.58898,1.01138,0.78033,0.70785,0.73032,0.57496,0.92655,0.83695,0.99165,0.000766514,0.000766514,0.000766514
97,161.246,0.71559,0.58134,0.99006,0.8488,0.63108,0.74574,0.58369,0.95417,0.7953,1.00814,0.000765014,0.000765014,0.000765014
98,162.921,0.71755,0.56553,0.99517,0.74807,0.75442,0.74933,0.57938,0.93982,0.75564,0.9987,0.000763515,0.000763515,0.000763515
99,164.816,0.70475,0.58331,1.01112,0.84949,0.69545,0.76677,0.57328,0.92466,0.75768,0.99682,0.000762015,0.000762015,0.000762015
100,166.556,0.69559,0.5717,1.01513,0.84715,0.64761,0.76366,0.58737,0.91611,0.74644,1.00184,0.000760515,0.000760515,0.000760515
101,168.4,0.70507,0.55248,0.9679,0.68679,0.73742,0.74817,0.57046,0.93822,0.77414,1.01569,0.000759015,0.000759015,0.000759015
102,170.202,0.74858,0.61253,1.03611,0.79697,0.61435,0.73266,0.54892,0.97527,0.79389,1.03238,0.000757515,0.000757515,0.000757515
103,172.038,0.69512,0.55195,0.97179,0.80228,0.65376,0.74256,0.54744,0.95081,0.76878,1.01434,0.000756015,0.000756015,0.000756015
104,173.855,0.74281,0.57584,1.0107,0.70624,0.77433,0.77447,0.57187,0.94185,0.75604,1.01169,0.000754515,0.000754515,0.000754515
105,175.717,0.70073,0.54971,0.99296,0.77514,0.71011,0.77889,0.57356,0.93082,0.71875,0.98892,0.000753016,0.000753016,0.000753016
106,177.519,0.66297,0.5492,0.98235,0.84974,0.67244,0.75884,0.5384,0.94516,0.75578,0.99736,0.000751516,0.000751516,0.000751516
107,179.558,0.70191,0.55594,1.0002,0.78209,0.63055,0.71726,0.53859,0.93921,0.80008,0.99226,0.000750016,0.000750016,0.000750016
108,181.657,0.70014,0.57255,0.97719,0.79741,0.64877,0.70515,0.55055,0.94905,0.7754,1.01686,0.000748516,0.000748516,0.000748516
