epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,58.3403,0.85556,0.60514,0.88696,0.92579,0.42089,0.54286,0.42508,1.01784,1.23633,1.14473,0.000901,0.000901,0.000901
62,59.2887,0.7889,0.62788,0.89785,0.89236,0.46597,0.53929,0.42171,1.02882,1.24549,1.1439,0.00089935,0.00089935,0.00089935
63,60.2553,0.77255,0.5734,0.88617,0.96523,0.40496,0.53354,0.4261,1.03584,1.23549,1.13461,0.0008977,0.0008977,0.0008977
64,61.1964,0.79533,0.59598,0.908,0.96766,0.40297,0.51826,0.42029,1.04352,1.26325,1.13214,0.00089605,0.00089605,0.00089605
65,62.131,0.78096,0.57842,0.88034,0.95652,0.4019,0.51249,0.4081,1.01961,1.29917,1.11623,0.0008944,0.0008944,0.0008944
66,63.0387,0.78595,0.55105,0.89092,0.93646,0.40948,0.51795,0.40845,1.02897,1.35541,1.12004,0.00089275,0.00089275,0.00089275
67,64.0015,0.78124,0.56421,0.87597,0.92043,0.42565,0.51552,0.41657,1.01872,1.39295,1.13649,0.0008911,0.0008911,0.0008911
68,64.9222,0.83385,0.62164,0.89949,0.90555,0.43614,0.52764,0.42444,1.00135,1.32105,1.12937,0.00088945,0.00088945,0.00088945
69,65.8419,0.76772,0.57475,0.89521,0.88729,0.46168,0.53651,0.43003,1.00615,1.29809,1.12405,0.0008878,0.0008878,0.0008878
70,66.7308,0.75675,0.53299,0.87489,0.90698,0.43752,0.53187,0.42067,1.03883,1.27747,1.13864,0.00088615,0.00088615,0.00088615
71,67.6184,0.7434,0.54613,0.89184,0.95089,0.42832,0.52532,0.41374,1.05205,1.25775,1.14094,0.0008845,0.0008845,0.0008845
72,68.5523,0.74174,0.56587,0.89044,0.97683,0.41835,0.53349,0.42372,1.04542,1.2385,1.13804,0.00088285,0.00088285,0.00088285
73,69.5241,0.73672,0.53232,0.87408,0.95247,0.43696,0.5377,0.42716,1.05934,1.24822,1.14456,0.0008812,0.0008812,0.0008812
74,70.4501,0.75401,0.5278,0.86921,0.93783,0.44298,0.53084,0.41452,1.05751,1.26529,1.14987,0.00087955,0.00087955,0.00087955
75,71.3935,0.78786,0.55706,0.88544,0.94185,0.44081,0.52133,0.39774,1.04081,1.31293,1.13839,0.0008779,0.0008779,0.0008779
76,72.3309,0.7201,0.5077,0.88859,0.95077,0.44525,0.52348,0.40098,1.02902,1.3087,1.12703,0.00087625,0.00087625,0.00087625
77,73.2426,0.78176,0.5535,0.88944,0.94107,0.43074,0.52821,0.41334,1.02568,1.33347,1.12645,0.0008746,0.0008746,0.0008746
78,74.1696,0.76245,0.57029,0.87927,0.95432,0.42087,0.51904,0.41208,1.03914,1.34136,1.13293,0.00087295,0.00087295,0.00087295
79,75.0996,0.73702,0.50616,0.87254,0.91916,0.43441,0.52898,0.41695,1.04817,1.3475,1.14427,0.0008713,0.0008713,0.0008713
80,76.0191,0.76267,0.53341,0.88266,0.92041,0.42841,0.53122,0.41866,1.03507,1.33354,1.13568,0.00086965,0.00086965,0.00086965
81,76.9332,0.77797,0.54879,0.87757,0.95671,0.41256,0.53835,0.42131,1.01755,1.35742,1.12044,0.000868,0.000868,0.000868
82,77.846,0.71636,0.52549,0.86358,0.94271,0.42622,0.54124,0.42728,1.01406,1.34433,1.11566,0.00086635,0.00086635,0.00086635
83,78.7858,0.76984,0.54611,0.87299,0.97225,0.42599,0.54048,0.42833,1.01869,1.31248,1.11158,0.0008647,0.0008647,0.0008647
84,79.7009,0.72849,0.50306,0.87511,0.97003,0.42491,0.54485,0.42329,1.02964,1.31782,1.1199,0.00086305,0.00086305,0.00086305
85,80.618,0.71299,0.51424,0.86636,0.9759,0.42094,0.537,0.41285,1.01598,1.31184,1.11106,0.0008614,0.0008614,0.0008614
86,81.5502,0.76314,0.54,0.86641,0.97133,0.42721,0.52162,0.40818,1.00399,1.3155,1.10532,0.00085975,0.00085975,0.00085975
87,82.4795,0.71492,0.50061,0.87716,0.97231,0.43426,0.51074,0.40275,1.0037,1.33762,1.10215,0.0008581,0.0008581,0.0008581
88,83.3539,0.69546,0.50396,0.8545,0.98058,0.42333,0.49762,0.39899,0.99965,1.33954,1.10559,0.00085645,0.00085645,0.00085645
89,84.2784,0.7974,0.52753,0.88285,0.97812,0.42333,0.49571,0.4006,0.98849,1.31808,1.09274,0.0008548,0.0008548,0.0008548
90,85.26,0.70805,0.51358,0.86236,0.97456,0.42333,0.49994,0.39757,1.00868,1.35445,1.09383,0.00085315,0.00085315,0.00085315
91,86.1667,0.7023,0.49634,0.85623,0.94155,0.43788,0.52169,0.41352,1.02355,1.38397,1.1035,0.0008515,0.0008515,0.0008515
92,87.049,0.73128,0.51332,0.86574,0.97162,0.39734,0.52345,0.42131,1.03458,1.43311,1.11241,0.00084985,0.00084985,0.00084985
93,87.9856,0.6724,0.49306,0.86442,0.93275,0.42266,0.53763,0.42779,1.01888,1.43876,1.10035,0.0008482,0.0008482,0.0008482
94,88.8488,0.70122,0.494,0.87212,0.94228,0.43074,0.55076,0.42924,1.00245,1.43763,1.09289,0.00084655,0.00084655,0.00084655
95,89.7694,0.66459,0.47485,0.8708,0.95058,0.42333,0.54234,0.42635,1.00463,1.42921,1.09617,0.0008449,0.0008449,0.0008449
96,90.7354,0.74463,0.49859,0.87117,0.89492,0.44715,0.5561,0.42941,1.02409,1.37881,1.10784,0.00084325,0.00084325,0.00084325
97,91.6716,0.72892,0.51113,0.87175,0.93269,0.4521,0.56428,0.43685,1.01781,1.37851,1.10645,0.0008416,0.0008416,0.0008416
98,92.6,0.72742,0.51445,0.86848,0.91402,0.45884,0.5582,0.43957,1.00995,1.32569,1.09994,0.00083995,0.00083995,0.00083995
99,93.5391,0.73066,0.51294,0.87183,0.91843,0.47844,0.56211,0.44084,1.02265,1.24488,1.11447,0.0008383,0.0008383,0.0008383
100,94.5113,0.70886,0.48087,0.8859,0.92216,0.47607,0.56386,0.44624,1.04353,1.22001,1.13548,0.00083665,0.00083665,0.00083665
101,95.5964,0.66099,0.48144,0.87419,0.93227,0.46355,0.55581,0.4437,1.05045,1.21087,1.14788,0.000835,0.000835,0.000835
102,96.5473,0.67771,0.47385,0.86894,0.9249,0.47526,0.55199,0.43598,1.06105,1.22694,1.16043,0.00083335,0.00083335,0.00083335
103,97.4361,0.64688,0.44296,0.85707,0.88338,0.48558,0.55322,0.43488,1.06271,1.24647,1.1696,0.0008317,0.0008317,0.0008317
104,98.3089,0.66369,0.47493,0.86171,0.95605,0.44852,0.54683,0.43098,1.06749,1.24125,1.17256,0.00083005,0.00083005,0.00083005
105,99.1949,0.75481,0.51793,0.89161,0.95686,0.44686,0.54213,0.43387,1.08267,1.26722,1.18005,0.0008284,0.0008284,0.0008284
106,100.094,0.70499,0.4888,0.85915,0.93906,0.45205,0.54013,0.4401,1.07767,1.29383,1.17821,0.00082675,0.00082675,0.00082675
107,101.013,0.6818,0.49161,0.86835,0.93398,0.45943,0.54467,0.44034,1.08942,1.39121,1.17356,0.0008251,0.0008251,0.0008251
108,101.91,0.72249,0.48645,0.87281,0.94826,0.43522,0.54789,0.44701,1.06802,1.36973,1.15836,0.00082345,0.00082345,0.00082345
109,102.788,0.70275,0.49071,0.86254,0.98183,0.42611,0.551,0.45109,1.061,1.34389,1.15887,0.0008218,0.0008218,0.0008218
110,103.759,0.69628,0.48254,0.85955,0.99229,0.42229,0.54825,0.44779,1.03831,1.33587,1.14787,0.00082015,0.00082015,0.00082015
111,104.756,0.65999,0.47961,0.87338,0.98293,0.4179,0.5461,0.44976,1.01294,1.31827,1.13834,0.0008185,0.0008185,0.0008185
112,105.669,0.66116,0.47857,0.86061,0.96922,0.39844,0.54433,0.44152,1.01476,1.33315,1.13515,0.00081685,0.00081685,0.00081685
113,106.594,0.69875,0.46914,0.8514,0.97269,0.41293,0.53507,0.42486,0.99401,1.35947,1.11157,0.0008152,0.0008152,0.0008152
114,107.512,0.71211,0.48067,0.86487,0.95376,0.39741,0.51774,0.40684,0.99869,1.39724,1.10969,0.00081355,0.00081355,0.00081355
115,108.457,0.69301,0.48859,0.85658,0.91059,0.43499,0.50515,0.39874,1.00545,1.37639,1.12281,0.0008119,0.0008119,0.0008119
116,109.356,0.69444,0.48328,0.86186,0.90362,0.43652,0.51248,0.40787,0.97609,1.34996,1.11021,0.00081025,0.00081025,0.00081025
117,110.293,0.68343,0.47524,0.86563,0.89921,0.42436,0.51804,0.40768,0.97927,1.32178,1.11178,0.0008086,0.0008086,0.0008086
118,111.169,0.65289,0.45464,0.84764,0.71697,0.43769,0.51284,0.41074,0.9985,1.30409,1.13257,0.00080695,0.00080695,0.00080695
119,112.035,0.68744,0.46496,0.8609,0.72452,0.4298,0.50915,0.40754,1.00439,1.33049,1.13542,0.0008053,0.0008053,0.0008053
120,112.935,0.69632,0.47672,0.84942,0.95821,0.41015,0.50864,0.40131,1.00133,1.34377,1.1361,0.00080365,0.00080365,0.00080365
121,113.815,0.68788,0.4768,0.85745,0.73124,0.42453,0.50503,0.40908,0.99658,1.34568,1.13479,0.000802,0.000802,0.000802
122,114.689,0.70779,0.47765,0.85325,0.92788,0.43074,0.49858,0.40812,0.99541,1.35709,1.1261,0.00080035,0.00080035,0.00080035
123,115.638,0.67905,0.46632,0.85203,0.70245,0.45732,0.50343,0.41141,1.02783,1.33363,1.14716,0.0007987,0.0007987,0.0007987
124,116.582,0.65531,0.46096,0.84121,0.70096,0.4753,0.50207,0.40873,1.04462,1.2958,1.16301,0.00079705,0.00079705,0.00079705
125,117.497,0.68428,0.49143,0.87667,0.78103,0.4555,0.50205,0.41331,1.02541,1.2842,1.15293,0.0007954,0.0007954,0.0007954
126,118.39,0.69494,0.46902,0.85856,0.78585,0.46146,0.51506,0.41771,1.0132,1.22848,1.14445,0.00079375,0.00079375,0.00079375
127,119.313,0.65718,0.45548,0.86069,0.811,0.48005,0.52202,0.42119,1.02441,1.22889,1.14626,0.0007921,0.0007921,0.0007921
128,120.183,0.68297,0.46819,0.86537,0.78308,0.49275,0.52607,0.41643,1.02755,1.2376,1.13873,0.00079045,0.00079045,0.00079045
129,121.117,0.6711,0.46242,0.85813,0.76991,0.49274,0.52585,0.41423,1.04001,1.25495,1.14465,0.0007888,0.0007888,0.0007888
130,122.024,0.68698,0.45693,0.84862,0.56087,0.49765,0.5212,0.41551,1.05069,1.25037,1.15399,0.00078715,0.00078715,0.00078715
131,122.925,0.66935,0.46323,0.84287,0.96975,0.4003,0.51988,0.41622,1.07463,1.31032,1.16882,0.0007855,0.0007855,0.0007855
132,123.839,0.66542,0.45146,0.86013,0.95967,0.39438,0.52006,0.41364,1.07001,1.33068,1.15714,0.00078385,0.00078385,0.00078385
133,124.79,0.68596,0.47689,0.86777,0.95907,0.39389,0.51921,0.41416,1.06784,1.33363,1.14992,0.0007822,0.0007822,0.0007822
134,125.782,0.70688,0.46977,0.8568,0.88784,0.44233,0.51952,0.41643,1.05151,1.33438,1.15114,0.00078055,0.00078055,0.00078055
135,126.743,0.66774,0.44897,0.85295,0.90634,0.44653,0.53521,0.42431,1.0524,1.3425,1.16178,0.0007789,0.0007789,0.0007789
136,127.668,0.6536,0.4437,0.83202,0.93521,0.44457,0.53968,0.42234,1.06339,1.36419,1.17099,0.00077725,0.00077725,0.00077725
137,128.571,0.66727,0.47254,0.87035,0.92089,0.44197,0.53186,0.40841,1.05142,1.38391,1.15889,0.0007756,0.0007756,0.0007756
138,129.43,0.67028,0.45577,0.8464,0.93185,0.42799,0.52528,0.4024,1.05825,1.42578,1.15517,0.00077395,0.00077395,0.00077395
139,130.306,0.70842,0.46654,0.85802,0.93294,0.41894,0.5296,0.40614,1.05569,1.44386,1.14671,0.0007723,0.0007723,0.0007723
140,131.212,0.68254,0.46087,0.85493,0.93172,0.41991,0.53408,0.40366,1.05633,1.4388,1.14691,0.00077065,0.00077065,0.00077065
141,132.073,0.62099,0.42839,0.8544,0.91712,0.42528,0.53323,0.4069,1.07038,1.43057,1.15601,0.000769,0.000769,0.000769
142,132.935,0.59894,0.4147,0.84629,0.92167,0.41838,0.53301,0.41077,1.05104,1.38662,1.14745,0.00076735,0.00076735,0.00076735
143,133.815,0.65882,0.44308,0.85388,0.93758,0.40515,0.5229,0.41,1.04025,1.40197,1.14451,0.0007657,0.0007657,0.0007657
144,134.71,0.6598,0.43627,0.85774,0.9359,0.41095,0.5273,0.41277,1.04028,1.39853,1.15487,0.00076405,0.00076405,0.00076405
145,135.574,0.67162,0.44647,0.86368,0.93765,0.41438,0.53011,0.41343,1.03739,1.36465,1.15404,0.0007624,0.0007624,0.0007624
146,136.425,0.62192,0.43234,0.84792,0.94638,0.41443,0.52343,0.40757,1.0403,1.35694,1.15723,0.00076075,0.00076075,0.00076075
147,137.303,0.65128,0.44324,0.85973,0.95392,0.41134,0.51403,0.40777,1.04383,1.40879,1.14061,0.0007591,0.0007591,0.0007591
148,138.154,0.59704,0.41904,0.8517,0.92083,0.43074,0.51787,0.40705,1.04021,1.47093,1.13101,0.00075745,0.00075745,0.00075745
149,139.029,0.64479,0.44309,0.85484,0.91085,0.44538,0.52232,0.41334,1.04236,1.4891,1.13277,0.0007558,0.0007558,0.0007558
150,139.91,0.69376,0.47153,0.85739,0.95006,0.43303,0.52577,0.41738,1.02848,1.45005,1.12634,0.00075415,0.00075415,0.00075415
151,140.789,0.61893,0.42543,0.85381,0.94781,0.44245,0.5278,0.41287,1.02565,1.39041,1.12782,0.0007525,0.0007525,0.0007525
152,141.684,0.63468,0.46037,0.85812,0.9722,0.42486,0.52601,0.41446,1.02885,1.37999,1.12881,0.00075085,0.00075085,0.00075085
153,142.55,0.62435,0.4271,0.84815,0.95251,0.41996,0.50982,0.40884,1.0399,1.41284,1.13006,0.0007492,0.0007492,0.0007492
154,143.398,0.63604,0.43035,0.84949,0.95195,0.41996,0.51405,0.41132,1.03701,1.4386,1.1314,0.00074755,0.00074755,0.00074755
155,144.28,0.61917,0.4395,0.8568,0.92501,0.4229,0.50032,0.40081,1.03996,1.50428,1.14039,0.0007459,0.0007459,0.0007459
156,145.161,0.65884,0.43175,0.84212,0.94824,0.41988,0.50024,0.4024,1.03963,1.50982,1.13789,0.00074425,0.00074425,0.00074425
157,146.061,0.61911,0.44312,0.83715,0.93763,0.4165,0.50057,0.4013,1.04623,1.47243,1.1339,0.0007426,0.0007426,0.0007426
158,146.946,0.63719,0.4259,0.85367,0.94303,0.41149,0.50849,0.40255,1.03672,1.45489,1.12862,0.00074095,0.00074095,0.00074095
159,147.821,0.65796,0.45464,0.86686,0.95348,0.41996,0.5342,0.41882,1.03364,1.44216,1.12744,0.0007393,0.0007393,0.0007393
160,148.71,0.64579,0.44021,0.86046,0.9579,0.42737,0.55433,0.44006,1.0547,1.41516,1.13555,0.00073765,0.00073765,0.00073765
161,149.571,0.61181,0.43291,0.84796,0.9662,0.42423,0.56426,0.44937,1.05002,1.33655,1.13663,0.000736,0.000736,0.000736
162,150.418,0.62832,0.42865,0.86178,0.95848,0.41029,0.57111,0.44779,1.06709,1.31354,1.14984,0.00073435,0.00073435,0.00073435
163,151.323,0.58881,0.4178,0.84067,0.95134,0.42694,0.56611,0.43964,1.12532,1.33896,1.1989,0.0007327,0.0007327,0.0007327
164,152.167,0.6588,0.44762,0.85767,0.92402,0.43074,0.56572,0.43645,1.13373,1.34781,1.20215,0.00073105,0.00073105,0.00073105
165,153.068,0.64262,0.46064,0.85784,0.92976,0.43815,0.56428,0.43252,1.13429,1.38521,1.20107,0.0007294,0.0007294,0.0007294
166,153.951,0.62434,0.41998,0.84901,0.91868,0.43384,0.57465,0.4347,1.11547,1.4067,1.19605,0.00072775,0.00072775,0.00072775
167,154.863,0.62929,0.42739,0.85508,0.92212,0.43322,0.57073,0.42846,1.1081,1.43314,1.19589,0.0007261,0.0007261,0.0007261
168,155.8,0.65156,0.44723,0.85057,0.93766,0.41622,0.56625,0.42127,1.09064,1.40736,1.1911,0.00072445,0.00072445,0.00072445
169,156.695,0.63965,0.44876,0.85363,0.91354,0.44145,0.56322,0.42376,1.07537,1.37431,1.18097,0.0007228,0.0007228,0.0007228
170,157.56,0.61133,0.43035,0.84451,0.93453,0.43074,0.56041,0.43267,1.06966,1.39482,1.18141,0.00072115,0.00072115,0.00072115
171,158.432,0.65503,0.43339,0.84404,0.88759,0.46168,0.54167,0.41843,1.04265,1.36232,1.18359,0.0007195,0.0007195,0.0007195
172,159.319,0.61953,0.42026,0.85135,0.89111,0.46168,0.53147,0.40954,1.0407,1.35784,1.18943,0.00071785,0.00071785,0.00071785
173,160.177,0.62861,0.43251,0.86605,0.87165,0.45971,0.53122,0.40634,1.05268,1.36265,1.18848,0.0007162,0.0007162,0.0007162
174,161.063,0.63506,0.42367,0.85884,0.91368,0.43463,0.54202,0.408,1.07659,1.39262,1.19595,0.00071455,0.00071455,0.00071455
175,161.946,0.62084,0.42221,0.83554,0.91713,0.43982,0.54582,0.41424,1.06791,1.42047,1.18397,0.0007129,0.0007129,0.0007129
176,162.846,0.60658,0.41695,0.85026,0.88355,0.45009,0.54732,0.42217,1.03613,1.39236,1.16613,0.00071125,0.00071125,0.00071125
177,163.695,0.54415,0.38806,0.84227,0.88027,0.44922,0.52746,0.42618,1.01415,1.37486,1.1598,0.0007096,0.0007096,0.0007096
178,164.548,0.68049,0.44482,0.85841,0.89296,0.42083,0.52935,0.4314,1.0004,1.33467,1.15299,0.00070795,0.00070795,0.00070795
179,165.434,0.6241,0.41156,0.84118,0.93759,0.39741,0.54704,0.44778,0.99684,1.32105,1.14613,0.0007063,0.0007063,0.0007063
180,166.285,0.62411,0.42434,0.85168,0.92756,0.41781,0.55468,0.44957,0.97927,1.33425,1.13003,0.00070465,0.00070465,0.00070465
181,167.165,0.6153,0.44043,0.84484,0.9028,0.44072,0.56083,0.45722,0.97576,1.33354,1.1268,0.000703,0.000703,0.000703
182,168.063,0.59108,0.40716,0.83479,0.90312,0.45407,0.56528,0.46314,0.95892,1.31382,1.11805,0.00070135,0.00070135,0.00070135
183,168.964,0.5937,0.40535,0.84231,0.90003,0.46168,0.56912,0.46585,0.97149,1.307,1.13004,0.0006997,0.0006997,0.0006997
184,169.9,0.63322,0.41711,0.84396,0.96584,0.43393,0.57889,0.47192,0.99476,1.32904,1.14041,0.00069805,0.00069805,0.00069805
185,170.788,0.64621,0.41949,0.83865,0.96274,0.43936,0.58103,0.47026,0.98796,1.32688,1.13001,0.0006964,0.0006964,0.0006964
