epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,56.206,0.6854,0.46744,0.88626,0.89067,0.8105,0.88141,0.74278,0.53414,0.48299,0.85801,0.000558035,0.000558035,0.000558035
41,57.6784,0.71464,0.51428,0.90829,0.83744,0.86556,0.88009,0.73875,0.54189,0.4909,0.85786,0.000549036,0.000549036,0.000549036
42,59.0584,0.70548,0.53193,0.90523,0.87238,0.85017,0.87288,0.72448,0.54583,0.50833,0.85883,0.000540037,0.000540037,0.000540037
43,60.4243,0.66765,0.47552,0.90268,0.87124,0.85423,0.89718,0.73884,0.5555,0.52268,0.86513,0.000531038,0.000531038,0.000531038
44,61.7215,0.6699,0.49781,0.90628,0.86143,0.87047,0.89218,0.73596,0.55681,0.52038,0.86838,0.000522039,0.000522039,0.000522039
45,63.0845,0.67061,0.49298,0.90649,0.85543,0.86918,0.8921,0.73124,0.55553,0.49411,0.87007,0.00051304,0.00051304,0.00051304
46,64.3634,0.69166,0.49072,0.91133,0.88912,0.87058,0.89224,0.74286,0.55591,0.48616,0.8706,0.00050404,0.00050404,0.00050404
47,65.7626,0.6162,0.46158,0.88953,0.87134,0.85433,0.90695,0.76115,0.55112,0.47066,0.86753,0.000495041,0.000495041,0.000495041
48,67.2605,0.62864,0.44223,0.8925,0.90167,0.83348,0.91316,0.77813,0.55013,0.47076,0.8664,0.000486042,0.000486042,0.000486042
49,68.6967,0.63873,0.44072,0.89935,0.91836,0.86525,0.91342,0.76653,0.54906,0.47267,0.86942,0.000477043,0.000477043,0.000477043
50,70.0719,0.6561,0.44702,0.88494,0.92519,0.87169,0.91354,0.7719,0.55707,0.47034,0.87302,0.000468044,0.000468044,0.000468044
51,71.5542,0.60943,0.46935,0.86578,0.92604,0.87187,0.91415,0.7751,0.55807,0.46608,0.87803,0.000459045,0.000459045,0.000459045
52,72.9554,0.66348,0.45798,0.9,0.92143,0.87206,0.914,0.76552,0.55739,0.47207,0.88029,0.000450046,0.000450046,0.000450046
53,74.2884,0.64591,0.446,0.90527,0.90419,0.87389,0.91394,0.75171,0.55629,0.4761,0.88186,0.000441047,0.000441047,0.000441047
54,75.5797,0.64611,0.45609,0.91498,0.90865,0.87389,0.91383,0.74718,0.55741,0.47484,0.88171,0.000432048,0.000432048,0.000432048
55,76.957,0.62903,0.48171,0.90547,0.93197,0.83683,0.88804,0.74974,0.56034,0.48022,0.88059,0.000423049,0.000423049,0.000423049
56,78.2544,0.64617,0.45826,0.89507,0.92975,0.83012,0.88744,0.75565,0.56321,0.48674,0.87618,0.000414049,0.000414049,0.000414049
57,79.7116,0.63377,0.4547,0.91167,0.93691,0.79357,0.89444,0.75414,0.57587,0.50283,0.87661,0.00040505,0.00040505,0.00040505
58,81.1871,0.65424,0.45346,0.90821,0.86915,0.82337,0.86451,0.73169,0.57968,0.5114,0.87933,0.000396051,0.000396051,0.000396051
59,82.6109,0.61652,0.44015,0.88919,0.89709,0.81781,0.87173,0.7365,0.58078,0.51892,0.87822,0.000387052,0.000387052,0.000387052
60,83.9324,0.64307,0.45174,0.90059,0.89082,0.80284,0.87492,0.73513,0.58082,0.52701,0.87637,0.000378053,0.000378053,0.000378053
61,85.2743,0.62925,0.44404,0.90724,0.89206,0.83524,0.88122,0.74913,0.57248,0.53145,0.87282,0.000369054,0.000369054,0.000369054
62,86.299,0.68851,0.48548,0.95716,0.89989,0.84308,0.88098,0.7465,0.57336,0.5304,0.87349,0.000360055,0.000360055,0.000360055
63,87.3337,0.60426,0.44587,0.88997,0.88927,0.84604,0.88204,0.75321,0.56566,0.51794,0.86842,0.000351056,0.000351056,0.000351056
64,88.4301,0.61439,0.42248,0.87862,0.88263,0.84021,0.88231,0.7546,0.56104,0.51238,0.86516,0.000342057,0.000342057,0.000342057
65,89.4596,0.64075,0.44064,0.88254,0.86724,0.87292,0.90509,0.7512,0.55902,0.51437,0.86765,0.000333058,0.000333058,0.000333058
66,90.4844,0.58068,0.40351,0.88492,0.85387,0.86723,0.90377,0.74057,0.56091,0.51361,0.86904,0.000324058,0.000324058,0.000324058
67,91.4845,0.60823,0.42042,0.87473,0.9381,0.81703,0.90406,0.74171,0.56041,0.49254,0.86652,0.000315059,0.000315059,0.000315059
68,92.4723,0.63844,0.43764,0.88007,0.94251,0.81952,0.90577,0.75185,0.56561,0.49034,0.86838,0.00030606,0.00030606,0.00030606
69,93.4719,0.61454,0.41779,0.87355,0.95347,0.82827,0.90677,0.7465,0.57072,0.4851,0.86803,0.000297061,0.000297061,0.000297061
70,94.4512,0.57393,0.40777,0.86455,0.94895,0.82038,0.90567,0.74502,0.56959,0.48332,0.86636,0.000288062,0.000288062,0.000288062
71,95.458,0.66696,0.44312,0.89828,0.85117,0.87583,0.90604,0.74851,0.56036,0.47337,0.8613,0.000279063,0.000279063,0.000279063
72,96.4164,0.57801,0.41803,0.89084,0.85432,0.87173,0.90534,0.75448,0.56038,0.46911,0.85952,0.000270064,0.000270064,0.000270064
73,97.4386,0.6694,0.42982,0.86533,0.85187,0.86677,0.90488,0.76491,0.5561,0.47363,0.85734,0.000261065,0.000261065,0.000261065
74,98.4014,0.60087,0.43109,0.88674,0.93945,0.82046,0.90544,0.77374,0.56216,0.47827,0.85744,0.000252066,0.000252066,0.000252066
75,99.4541,0.63428,0.43028,0.90657,0.92656,0.82942,0.90677,0.76982,0.56706,0.4787,0.85607,0.000243067,0.000243067,0.000243067
76,100.478,0.60657,0.42429,0.89932,0.92309,0.83138,0.90558,0.75516,0.56705,0.4841,0.8557,0.000234068,0.000234068,0.000234068
77,101.503,0.61479,0.40685,0.88313,0.92074,0.84214,0.90772,0.74824,0.57455,0.49082,0.85766,0.000225068,0.000225068,0.000225068
78,102.525,0.62283,0.41034,0.88195,0.92129,0.8392,0.90699,0.7523,0.57304,0.48966,0.85832,0.000216069,0.000216069,0.000216069
79,103.539,0.57488,0.38,0.855,0.92295,0.83329,0.90611,0.75345,0.57433,0.50068,0.8601,0.00020707,0.00020707,0.00020707
80,104.534,0.62071,0.42183,0.90795,0.92,0.82901,0.90625,0.75647,0.57486,0.49947,0.86108,0.000198071,0.000198071,0.000198071
81,105.54,0.63829,0.44924,0.88823,0.92419,0.83347,0.90155,0.75461,0.57641,0.4969,0.86352,0.000189072,0.000189072,0.000189072
82,106.546,0.62044,0.43178,0.8927,0.9224,0.8323,0.90166,0.76489,0.57648,0.48991,0.86422,0.000180073,0.000180073,0.000180073
83,107.543,0.63931,0.43939,0.8735,0.87035,0.85331,0.90642,0.75702,0.57264,0.48411,0.86376,0.000171074,0.000171074,0.000171074
84,108.525,0.58976,0.40267,0.88041,0.86855,0.85217,0.90654,0.76193,0.57269,0.48591,0.86384,0.000162075,0.000162075,0.000162075
85,109.546,0.59174,0.40575,0.87253,0.86431,0.85465,0.90178,0.76424,0.56868,0.4862,0.8647,0.000153076,0.000153076,0.000153076
86,110.541,0.63238,0.42669,0.87896,0.86081,0.85371,0.9017,0.76507,0.56643,0.48176,0.86617,0.000144077,0.000144077,0.000144077
87,111.608,0.63343,0.4334,0.87913,0.90349,0.83006,0.90171,0.75327,0.56416,0.48739,0.86617,0.000135077,0.000135077,0.000135077
88,112.609,0.61811,0.40748,0.87575,0.90466,0.82554,0.90222,0.75159,0.56191,0.49005,0.86596,0.000126078,0.000126078,0.000126078
89,113.713,0.60998,0.41228,0.89892,0.90759,0.82194,0.90012,0.75489,0.56281,0.49411,0.86669,0.000117079,0.000117079,0.000117079
90,114.745,0.60293,0.40494,0.87839,0.90864,0.82155,0.9003,0.75213,0.56675,0.49951,0.86825,0.00010808,0.00010808,0.00010808
91,138.006,0.57121,0.3772,0.85708,0.84855,0.8335,0.89816,0.74838,0.56696,0.49338,0.86633,9.9081e-05,9.9081e-05,9.9081e-05
92,139.368,0.56847,0.37104,0.8657,0.80368,0.8622,0.89061,0.7428,0.56285,0.49258,0.865,9.00819e-05,9.00819e-05,9.00819e-05
93,140.87,0.52762,0.36606,0.84825,0.81341,0.8418,0.89665,0.75506,0.5591,0.48918,0.86302,8.10828e-05,8.10828e-05,8.10828e-05
94,142.299,0.59265,0.38699,0.87393,0.81705,0.84149,0.89598,0.75185,0.56301,0.48797,0.86285,7.20837e-05,7.20837e-05,7.20837e-05
95,144.271,0.57803,0.36962,0.8582,0.83538,0.8606,0.90081,0.75116,0.56191,0.4909,0.86076,6.30846e-05,6.30846e-05,6.30846e-05
96,145.351,0.57347,0.36601,0.88142,0.83244,0.87097,0.89469,0.7478,0.56354,0.48978,0.8604,5.40855e-05,5.40855e-05,5.40855e-05
97,146.324,0.57657,0.39239,0.90592,0.84246,0.86977,0.8944,0.74094,0.56294,0.49118,0.86054,4.50864e-05,4.50864e-05,4.50864e-05
98,147.295,0.5562,0.35395,0.86213,0.84418,0.87127,0.894,0.74051,0.5628,0.48965,0.8604,3.60873e-05,3.60873e-05,3.60873e-05
99,148.258,0.55619,0.37669,0.86635,0.84852,0.87141,0.89134,0.74064,0.56016,0.49375,0.85972,2.70882e-05,2.70882e-05,2.70882e-05
100,149.208,0.51433,0.35495,0.86381,0.84929,0.87135,0.89119,0.75478,0.56224,0.49422,0.85973,1.80891e-05,1.80891e-05,1.80891e-05
