epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,22.0309,0.97335,0.91517,1.05962,0.47416,0.15729,0.22894,0.15438,1.5579,2.93329,1.59157,0.000885002,0.000885002,0.000885002
18,23.1639,1.06637,1.02371,1.19909,0.75187,0.13227,0.2194,0.14479,1.5725,3.02068,1.60515,0.000883503,0.000883503,0.000883503
19,24.3426,1.00496,0.98568,1.13603,0.62958,0.13687,0.20533,0.13659,1.5387,3.03695,1.51885,0.000882003,0.000882003,0.000882003
20,25.5152,0.99656,0.88327,1.10484,0.6169,0.14657,0.21129,0.14188,1.5252,2.99516,1.52243,0.000880503,0.000880503,0.000880503
21,26.675,0.95269,1.41458,1.06719,0.57766,0.15835,0.23635,0.16558,1.48877,2.91667,1.47372,0.000879003,0.000879003,0.000879003
22,27.8367,1.09987,1.02977,1.16842,0.54899,0.1682,0.22026,0.16099,1.49937,2.86181,1.4729,0.000877503,0.000877503,0.000877503
23,29.0146,1.01995,0.89049,1.1087,0.51934,0.19273,0.22371,0.16013,1.51389,2.93475,1.45893,0.000876003,0.000876003,0.000876003
24,30.2368,0.99371,0.86672,1.0735,0.73877,0.11389,0.20819,0.15026,1.53161,3.18862,1.47153,0.000874503,0.000874503,0.000874503
25,31.4482,1.09897,1.02195,1.18777,0.55834,0.11688,0.18105,0.12246,1.59524,3.27905,1.51112,0.000873004,0.000873004,0.000873004
26,32.6747,0.99588,0.87477,1.06016,0.5901,0.12055,0.18343,0.13402,1.63291,3.14316,1.55391,0.000871504,0.000871504,0.000871504
27,34.0089,0.9175,0.79842,1.04798,0.76491,0.1109,0.21087,0.15665,1.71905,3.0699,1.63143,0.000870004,0.000870004,0.000870004
28,35.1803,1.10903,0.99664,1.25551,0.80382,0.11084,0.27458,0.19488,1.82833,3.12305,1.76411,0.000868504,0.000868504,0.000868504
29,36.4715,0.98293,0.96143,1.15988,0.87188,0.09655,0.18006,0.12793,1.89039,3.09719,1.81088,0.000867004,0.000867004,0.000867004
30,37.6409,1.04855,0.97135,1.19412,0.8542,0.09583,0.18034,0.12691,1.8602,2.99025,1.78218,0.000865504,0.000865504,0.000865504
31,38.8424,0.95504,0.82294,1.06032,0.82804,0.09684,0.15604,0.10656,1.78089,3.07256,1.70737,0.000864004,0.000864004,0.000864004
32,40.0413,0.98575,0.89426,1.10356,0.20902,0.13007,0.15539,0.10175,1.69037,3.0744,1.63153,0.000862505,0.000862505,0.000862505
33,41.2531,0.91596,0.79689,1.019,0.79522,0.10662,0.15175,0.09716,1.63818,3.15626,1.60404,0.000861005,0.000861005,0.000861005
34,42.4386,0.92131,0.76741,1.03586,0.80974,0.10624,0.15023,0.09165,1.68793,3.2348,1.64257,0.000859505,0.000859505,0.000859505
35,43.7079,0.95235,0.82543,1.0901,0.77302,0.09707,0.14354,0.09281,1.74367,3.40406,1.67579,0.000858005,0.000858005,0.000858005
36,44.9429,0.88541,0.76182,1.04744,0.77034,0.10437,0.14679,0.09606,1.74908,3.43509,1.67222,0.000856505,0.000856505,0.000856505
37,46.2349,0.91394,0.75962,1.0474,0.77104,0.10506,0.16654,0.11509,1.75107,3.22823,1.66406,0.000855005,0.000855005,0.000855005
38,47.5501,0.89149,0.76194,1.02891,0.50461,0.12432,0.17332,0.11516,1.73545,3.17492,1.64936,0.000853506,0.000853506,0.000853506
39,48.8621,0.94977,0.85692,1.1245,0.53537,0.12138,0.15726,0.10924,1.70633,3.25728,1.63033,0.000852006,0.000852006,0.000852006
40,50.1539,0.90769,0.7698,1.06026,0.52233,0.12182,0.1488,0.10826,1.74861,3.33217,1.64728,0.000850506,0.000850506,0.000850506
41,51.4654,1.03526,0.85106,1.1306,0.74862,0.12381,0.15121,0.10856,1.88911,3.52161,1.75322,0.000849006,0.000849006,0.000849006
42,52.6654,0.93746,0.78838,1.03598,0.53843,0.12062,0.1464,0.10105,1.94706,3.54917,1.77445,0.000847506,0.000847506,0.000847506
43,53.8699,0.91781,0.78374,1.07162,0.55579,0.12199,0.13872,0.09176,1.99196,3.50195,1.80723,0.000846006,0.000846006,0.000846006
44,55.096,0.93991,0.76238,1.0626,0.79145,0.12129,0.14746,0.09645,1.92157,3.39546,1.76039,0.000844506,0.000844506,0.000844506
45,56.2877,0.92184,0.8696,1.09836,0.69335,0.1267,0.14287,0.08871,1.94763,3.36317,1.80396,0.000843007,0.000843007,0.000843007
46,57.47,0.87736,0.77046,1.03476,0.68433,0.1267,0.14538,0.09035,1.9933,3.44496,1.82868,0.000841507,0.000841507,0.000841507
47,58.6826,0.91014,0.74183,1.04696,0.69044,0.1193,0.15369,0.10193,2.0212,3.43581,1.80327,0.000840007,0.000840007,0.000840007
48,59.879,0.86875,0.71114,1.01931,0.40123,0.16461,0.14619,0.09757,1.9904,3.36647,1.76905,0.000838507,0.000838507,0.000838507
49,61.0723,0.94014,0.83804,1.10341,0.42575,0.16216,0.15292,0.09782,1.92995,3.29755,1.74157,0.000837007,0.000837007,0.000837007
50,62.3543,0.89216,0.74231,1.02059,0.4404,0.12188,0.13923,0.09113,1.94134,3.32897,1.73983,0.000835507,0.000835507,0.000835507
51,63.5305,0.82238,0.64421,0.971,0.86374,0.10395,0.13336,0.08516,1.98942,3.50313,1.75624,0.000834007,0.000834007,0.000834007
52,64.6678,0.85709,0.70127,1.00238,0.72788,0.12312,0.13723,0.08605,2.02411,3.51655,1.80534,0.000832508,0.000832508,0.000832508
53,65.8998,0.89626,0.70283,1.0148,0.53144,0.10697,0.1275,0.0845,2.16674,3.57621,1.93949,0.000831008,0.000831008,0.000831008
54,67.0906,0.92564,0.85788,1.14946,0.62181,0.09075,0.12915,0.08736,2.13367,3.59104,1.95637,0.000829508,0.000829508,0.000829508
55,68.2706,0.94458,0.79222,1.08217,0.90039,0.07485,0.14486,0.1018,2.07179,3.67589,2.0048,0.000828008,0.000828008,0.000828008
56,69.4147,0.83943,0.72787,1.01874,0.57514,0.08226,0.18376,0.11852,2.0566,3.7127,2.02249,0.000826508,0.000826508,0.000826508
57,70.6323,0.90809,0.80902,1.10333,0.24908,0.20487,0.20604,0.13314,2.05031,3.50865,2.13669,0.000825008,0.000825008,0.000825008
58,71.8022,0.85498,0.69217,1.02296,0.3515,0.17684,0.2298,0.15173,2.04842,3.46585,2.10149,0.000823509,0.000823509,0.000823509
59,73.0024,0.8745,0.71497,1.01472,0.3011,0.12565,0.16423,0.10596,2.02405,3.48989,1.98849,0.000822009,0.000822009,0.000822009
60,74.1809,0.93166,0.76382,1.07018,0.37053,0.11824,0.14477,0.09624,2.00458,3.5206,1.91981,0.000820509,0.000820509,0.000820509
61,75.4089,0.8955,0.73541,1.0334,0.54601,0.11824,0.13258,0.09325,2.10308,3.58517,1.94983,0.000819009,0.000819009,0.000819009
62,76.6017,0.88406,0.75977,1.03527,0.52314,0.11824,0.1346,0.08945,2.07411,3.63834,1.93428,0.000817509,0.000817509,0.000817509
63,77.8251,0.88196,0.72322,1.03019,0.32189,0.11824,0.13456,0.09434,2.03885,3.52309,1.97505,0.000816009,0.000816009,0.000816009
64,79,0.84029,0.65626,0.97726,0.37214,0.12565,0.14782,0.0972,1.97478,3.46878,1.93724,0.000814509,0.000814509,0.000814509
65,80.2104,0.89766,0.75209,1.04698,0.39222,0.11527,0.14753,0.09768,1.98768,3.40597,1.91413,0.00081301,0.00081301,0.00081301
66,81.406,0.87837,0.71674,1.03448,0.40676,0.11138,0.14845,0.0975,1.97192,3.44126,1.88514,0.00081151,0.00081151,0.00081151
67,82.6165,0.85131,0.69065,0.9873,0.38986,0.10219,0.15449,0.10507,2.06197,3.54237,1.91431,0.00081001,0.00081001,0.00081001
68,83.7908,0.86732,0.6883,1.00306,0.38773,0.10727,0.1478,0.10929,2.06319,3.516,1.88667,0.00080851,0.00080851,0.00080851
69,84.9995,0.81734,0.66684,0.98721,0.40327,0.11559,0.16325,0.11256,2.08513,3.39108,1.88728,0.00080701,0.00080701,0.00080701
70,86.2339,0.80313,0.65472,1.00974,0.29562,0.15262,0.16562,0.1165,2.07355,3.37783,1.88256,0.00080551,0.00080551,0.00080551
71,87.4386,0.85068,0.66736,0.99716,0.29717,0.13688,0.16903,0.11365,2.0716,3.60413,1.91615,0.00080401,0.00080401,0.00080401
72,88.6436,0.82369,0.66143,1.01426,0.74685,0.12478,0.16777,0.11384,2.03412,3.6992,1.88324,0.000802511,0.000802511,0.000802511
73,89.8433,0.79931,0.68072,0.99791,0.71893,0.12512,0.16891,0.11057,1.9776,3.71698,1.85715,0.000801011,0.000801011,0.000801011
74,91.0431,0.81139,0.68141,1.00968,0.50158,0.12194,0.16711,0.10812,2.0133,3.63973,1.91572,0.000799511,0.000799511,0.000799511
75,92.2527,0.80445,0.68159,0.98856,0.5673,0.10958,0.14645,0.10797,2.04365,3.55113,1.95763,0.000798011,0.000798011,0.000798011
76,93.4671,0.79553,0.65238,0.9688,0.79393,0.10415,0.13657,0.10057,2.08699,3.61164,2.03135,0.000796511,0.000796511,0.000796511
77,94.7096,0.79755,0.65481,0.97651,0.90524,0.10395,0.15098,0.10285,2.20587,3.76269,2.17805,0.000795011,0.000795011,0.000795011
78,95.9061,0.8265,0.70525,1.01732,0.90436,0.10227,0.13689,0.09145,2.22826,3.8055,2.1642,0.000793512,0.000793512,0.000793512
79,97.1496,0.85323,0.73511,1.06959,0.63195,0.08914,0.13592,0.09863,2.14679,3.73485,2.05887,0.000792012,0.000792012,0.000792012
80,98.3816,0.79485,0.61965,0.96814,0.67518,0.10395,0.13505,0.09093,2.1478,3.71529,2.05183,0.000790512,0.000790512,0.000790512
81,99.5613,0.81278,0.67368,1.02128,0.58178,0.12213,0.14018,0.09615,2.12327,3.476,2.0061,0.000789012,0.000789012,0.000789012
82,100.771,0.8567,0.69663,1.03728,0.58435,0.12954,0.16322,0.11228,2.13358,3.45662,1.97823,0.000787512,0.000787512,0.000787512
83,101.982,0.76514,0.59798,0.95298,0.47148,0.13629,0.171,0.12068,2.20024,3.56773,2.01905,0.000786012,0.000786012,0.000786012
84,103.16,0.78613,0.62579,0.96243,0.73378,0.11136,0.16574,0.11614,2.19186,3.56679,1.99536,0.000784512,0.000784512,0.000784512
85,104.37,0.79914,0.638,0.97673,0.44498,0.15568,0.14323,0.09903,2.13239,3.65081,1.96008,0.000783013,0.000783013,0.000783013
86,105.607,0.87081,0.64857,0.98727,0.45336,0.14544,0.13957,0.09593,2.11395,3.67102,1.93855,0.000781513,0.000781513,0.000781513
87,106.773,0.88045,0.68201,1.02364,0.48992,0.12614,0.12793,0.09176,2.16942,3.82965,1.96621,0.000780013,0.000780013,0.000780013
88,107.96,0.78194,0.59969,0.96168,0.77251,0.09615,0.10993,0.0808,2.19048,3.9675,1.99964,0.000778513,0.000778513,0.000778513
89,109.178,0.84167,0.68485,1.03397,0.57065,0.09622,0.11482,0.08773,2.0913,4.00983,1.92927,0.000777013,0.000777013,0.000777013
90,110.344,0.81212,0.64024,1.01942,0.50865,0.10525,0.11696,0.0862,2.01505,4.03863,1.86155,0.000775513,0.000775513,0.000775513
91,111.564,0.79213,0.62989,0.99383,0.72377,0.10907,0.12322,0.09301,2.00681,3.933,1.90546,0.000774013,0.000774013,0.000774013
92,112.727,0.78742,0.61556,0.96333,0.52153,0.10898,0.12083,0.09319,2.05479,3.89399,1.98124,0.000772514,0.000772514,0.000772514
93,113.894,0.77659,0.61065,0.969,0.51779,0.11507,0.11757,0.08121,2.1955,3.97771,2.07373,0.000771014,0.000771014,0.000771014
94,115.097,0.86393,0.67469,1.02193,0.53653,0.10596,0.11592,0.08009,2.26129,3.95453,2.11459,0.000769514,0.000769514,0.000769514
95,116.275,0.81789,0.6408,0.98638,0.56459,0.09592,0.11481,0.08531,2.29695,3.95472,2.1477,0.000768014,0.000768014,0.000768014
96,117.46,0.80154,0.62961,0.97245,0.54133,0.10301,0.11685,0.08602,2.31925,3.95608,2.16599,0.000766514,0.000766514,0.000766514
97,118.683,0.85822,0.72127,1.06851,0.55026,0.10342,0.12153,0.08815,2.31831,3.96582,2.15293,0.000765014,0.000765014,0.000765014
98,119.849,0.83353,0.63705,1.00834,0.74438,0.10342,0.12659,0.09176,2.28093,3.97589,2.07043,0.000763515,0.000763515,0.000763515
99,121.03,0.80235,0.63402,0.99564,0.53363,0.10406,0.14219,0.09826,2.27162,4.08585,2.03139,0.000762015,0.000762015,0.000762015
100,122.198,0.83488,0.66565,1.04372,0.5333,0.10777,0.13005,0.09026,2.22521,4.0314,1.96637,0.000760515,0.000760515,0.000760515
101,123.398,0.79306,0.65671,0.99206,0.5841,0.08914,0.12411,0.08473,2.19357,4.01503,1.91019,0.000759015,0.000759015,0.000759015
102,124.565,0.78094,0.62311,0.97634,0.5616,0.09655,0.12219,0.08299,2.22374,3.94292,1.90042,0.000757515,0.000757515,0.000757515
103,125.767,0.74144,0.6088,0.95658,0.59464,0.09877,0.12124,0.07694,2.21257,3.9271,1.92325,0.000756015,0.000756015,0.000756015
104,126.967,0.80562,0.62318,0.9864,0.55518,0.0934,0.11762,0.08494,2.18615,3.84654,1.91973,0.000754515,0.000754515,0.000754515
105,128.17,0.76955,0.58181,0.97312,0.80717,0.08839,0.12021,0.08645,2.19368,3.75559,1.93017,0.000753016,0.000753016,0.000753016
106,129.419,0.78442,0.61454,0.99648,0.47733,0.10395,0.1129,0.08605,2.14086,3.81096,1.91408,0.000751516,0.000751516,0.000751516
