epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,77.305,0.92976,0.86489,1.06006,0.73784,0.42138,0.47897,0.30993,1.38049,1.99346,1.35604,0.000886502,0.000886502,0.000886502
17,81.7317,0.91808,0.84645,1.07968,0.74235,0.46,0.43327,0.3053,1.3713,2.0345,1.31758,0.000885002,0.000885002,0.000885002
18,86.0936,0.86402,0.7793,1.04112,0.68948,0.47475,0.41018,0.29405,1.40529,1.93284,1.38625,0.000883503,0.000883503,0.000883503
19,90.7661,0.87265,0.89407,1.08955,0.76707,0.41483,0.41382,0.30184,1.37363,1.88377,1.39183,0.000882003,0.000882003,0.000882003
20,95.6341,0.9327,0.88818,1.11406,0.63665,0.45667,0.46596,0.30127,1.3323,1.77479,1.32765,0.000880503,0.000880503,0.000880503
21,100.282,0.89702,0.79893,1.08528,0.67826,0.40288,0.43544,0.30785,1.24798,1.82622,1.27142,0.000879003,0.000879003,0.000879003
22,105.079,0.94176,0.81253,1.05375,0.74798,0.38724,0.43897,0.30856,1.3141,1.95403,1.30174,0.000877503,0.000877503,0.000877503
23,109.902,0.87352,0.79659,1.04676,0.74796,0.37258,0.40075,0.28171,1.27711,1.91775,1.27724,0.000876003,0.000876003,0.000876003
24,115.473,0.85531,0.84101,1.09405,0.49448,0.39663,0.4028,0.28409,1.32148,1.89654,1.30865,0.000874503,0.000874503,0.000874503
25,121.356,0.88651,0.76269,1.03811,0.6666,0.39985,0.39454,0.27726,1.41265,1.85054,1.38288,0.000873004,0.000873004,0.000873004
26,129.088,0.83972,0.92069,1.04644,0.77377,0.38735,0.4068,0.28553,1.48474,1.83028,1.46134,0.000871504,0.000871504,0.000871504
27,140.498,0.83324,0.7472,1.04126,0.75954,0.37785,0.43944,0.28852,1.52742,1.8755,1.5021,0.000870004,0.000870004,0.000870004
28,144.782,0.84376,0.76679,1.01434,0.77593,0.47068,0.50475,0.30738,1.49533,1.95567,1.42119,0.000868504,0.000868504,0.000868504
29,149.385,0.88183,0.79711,1.03265,0.72553,0.43639,0.47684,0.31226,1.46548,1.94471,1.38967,0.000867004,0.000867004,0.000867004
30,161.713,0.92548,0.81331,1.09593,0.69841,0.46285,0.50998,0.33515,1.41285,1.8451,1.34734,0.000865504,0.000865504,0.000865504
31,166.737,0.92649,0.76931,1.0654,0.70747,0.44267,0.48598,0.33471,1.40803,1.80538,1.38294,0.000864004,0.000864004,0.000864004
32,174.127,0.78981,0.67613,1.03173,0.81296,0.3949,0.47748,0.31886,1.37434,1.79623,1.35632,0.000862505,0.000862505,0.000862505
33,178.012,0.812,0.69368,1.03503,0.72395,0.40905,0.45113,0.30764,1.36302,1.9032,1.33639,0.000861005,0.000861005,0.000861005
34,181.298,0.84195,0.70438,1.02815,0.7628,0.43624,0.49368,0.33695,1.33463,1.82743,1.35877,0.000859505,0.000859505,0.000859505
35,185.75,0.80523,0.68937,1.00604,0.75216,0.44521,0.47989,0.31956,1.33471,1.86017,1.38804,0.000858005,0.000858005,0.000858005
36,189.603,0.81979,0.71706,1.04862,0.75683,0.4242,0.45439,0.31182,1.38554,1.98006,1.46474,0.000856505,0.000856505,0.000856505
37,193.185,0.78375,0.66725,0.98767,0.74855,0.3943,0.4563,0.31534,1.40124,2.03164,1.47202,0.000855005,0.000855005,0.000855005
38,200.394,0.76363,0.67386,1.01531,0.81224,0.38773,0.46143,0.3115,1.36542,2.0598,1.39784,0.000853506,0.000853506,0.000853506
39,204.223,0.79963,0.73539,1.01633,0.58217,0.40288,0.4343,0.32461,1.38184,2.01014,1.3352,0.000852006,0.000852006,0.000852006
40,208.113,0.93235,1.37742,1.11091,0.60504,0.40234,0.47147,0.3501,1.35536,2.01571,1.30245,0.000850506,0.000850506,0.000850506
41,211.712,0.81235,0.67209,0.99116,0.67132,0.43406,0.55805,0.36604,1.37409,1.88307,1.32386,0.000849006,0.000849006,0.000849006
42,215.595,0.82226,0.70466,1.04912,0.68525,0.43304,0.558,0.36586,1.37782,1.76397,1.35453,0.000847506,0.000847506,0.000847506
43,219.734,0.83704,0.70346,1.05462,0.63802,0.46457,0.52122,0.36289,1.34992,1.76313,1.32143,0.000846006,0.000846006,0.000846006
44,224.477,0.77001,0.64656,0.97656,0.46803,0.48838,0.465,0.33392,1.35564,1.71938,1.39952,0.000844506,0.000844506,0.000844506
45,229.681,0.83336,0.68213,0.99482,0.53719,0.4725,0.45682,0.32856,1.35495,1.79652,1.38465,0.000843007,0.000843007,0.000843007
46,233.523,0.78189,0.62471,0.99741,0.61328,0.41777,0.46908,0.32767,1.36772,1.85305,1.36116,0.000841507,0.000841507,0.000841507
47,237.579,0.7746,0.6483,1.01374,0.68081,0.40483,0.48767,0.33261,1.37031,1.90414,1.31444,0.000840007,0.000840007,0.000840007
48,241.814,0.79936,0.6612,0.99056,0.70775,0.37307,0.4845,0.33677,1.34211,1.91416,1.30454,0.000838507,0.000838507,0.000838507
49,252.004,0.74477,0.64276,0.98246,0.83798,0.42644,0.49536,0.32101,1.29913,2.0007,1.29948,0.000837007,0.000837007,0.000837007
50,258.199,0.7667,0.66496,0.97152,0.77842,0.41803,0.46384,0.30189,1.39521,2.03208,1.33515,0.000835507,0.000835507,0.000835507
51,262.027,0.78544,0.67969,1.04842,0.77964,0.39422,0.45689,0.30935,1.42853,1.95937,1.36712,0.000834007,0.000834007,0.000834007
52,266.195,0.73583,0.61228,0.97993,0.7598,0.42515,0.43649,0.32146,1.36735,1.8886,1.35938,0.000832508,0.000832508,0.000832508
53,270.541,0.7569,0.59849,0.97352,0.81602,0.44001,0.48387,0.32793,1.42781,2.03264,1.39683,0.000831008,0.000831008,0.000831008
54,274.796,0.71317,0.5497,0.96145,0.68765,0.43323,0.51176,0.33311,1.41521,2.0348,1.35906,0.000829508,0.000829508,0.000829508
55,281.513,0.82593,0.66383,1.04137,0.80018,0.46006,0.50597,0.34519,1.44014,1.99461,1.38212,0.000828008,0.000828008,0.000828008
56,288.816,0.76365,0.63987,1.00465,0.78574,0.46773,0.50536,0.32184,1.40157,1.86942,1.35456,0.000826508,0.000826508,0.000826508
57,310.512,0.7413,0.60007,0.96681,0.64597,0.45965,0.47901,0.34058,1.28885,1.66056,1.27104,0.000825008,0.000825008,0.000825008
58,330.039,0.77886,0.6361,1.00881,0.75009,0.42353,0.46498,0.33682,1.26224,1.71939,1.27018,0.000823509,0.000823509,0.000823509
59,335.949,0.73481,0.58574,0.97695,0.55987,0.47933,0.46639,0.33004,1.35432,1.78528,1.3379,0.000822009,0.000822009,0.000822009
60,341.646,0.78377,0.62324,1.00463,0.75855,0.37614,0.42935,0.30983,1.40944,1.83536,1.37641,0.000820509,0.000820509,0.000820509
61,347.424,0.73677,0.59593,0.95672,0.55207,0.41434,0.42765,0.3101,1.41093,1.85844,1.36987,0.000819009,0.000819009,0.000819009
62,350.632,0.74937,0.63617,1.01835,0.71206,0.38846,0.44244,0.30669,1.37421,1.92605,1.37947,0.000817509,0.000817509,0.000817509
63,353.957,0.714,0.58271,0.97502,0.73823,0.42226,0.45723,0.3159,1.31019,1.97321,1.29864,0.000816009,0.000816009,0.000816009
64,357.236,0.7268,0.60077,0.99568,0.75618,0.40498,0.48382,0.33055,1.3283,2.11919,1.29899,0.000814509,0.000814509,0.000814509
65,362.564,0.7553,0.55793,0.94635,0.72455,0.38436,0.42626,0.31085,1.32032,2.04351,1.31339,0.00081301,0.00081301,0.00081301
66,367.341,0.70171,0.56754,0.9764,0.80483,0.34197,0.386,0.27366,1.34415,2.14289,1.31707,0.00081151,0.00081151,0.00081151
67,370.643,0.71714,0.56555,0.97538,0.7268,0.36483,0.3782,0.29091,1.37184,1.97867,1.37188,0.00081001,0.00081001,0.00081001
68,373.915,0.68378,0.55279,0.97625,0.70086,0.43867,0.39762,0.29695,1.40275,1.97821,1.36671,0.00080851,0.00080851,0.00080851
69,377.124,0.70552,0.57035,0.99644,0.74392,0.43849,0.41752,0.30816,1.36201,1.82946,1.32011,0.00080701,0.00080701,0.00080701
70,380.303,0.65612,0.51757,0.94813,0.75805,0.44998,0.46642,0.32914,1.32556,1.68999,1.31043,0.00080551,0.00080551,0.00080551
71,383.795,0.7679,0.60403,0.99081,0.5292,0.58284,0.60201,0.399,1.33841,1.63993,1.28786,0.00080401,0.00080401,0.00080401
72,390.229,0.71515,0.54015,0.94708,0.6772,0.54413,0.5841,0.39693,1.32982,1.60883,1.25959,0.000802511,0.000802511,0.000802511
73,394.537,0.74025,0.56418,0.97069,0.57455,0.55235,0.57464,0.42035,1.33156,1.57787,1.31138,0.000801011,0.000801011,0.000801011
74,398.007,0.75186,0.5961,1.00817,0.59623,0.54255,0.56186,0.39958,1.36501,1.65847,1.33266,0.000799511,0.000799511,0.000799511
75,401.583,0.68362,0.55452,0.93066,0.547,0.55816,0.54079,0.38166,1.44509,1.77952,1.40494,0.000798011,0.000798011,0.000798011
76,404.816,0.70014,0.57898,0.9652,0.78518,0.393,0.55283,0.39435,1.48879,1.78514,1.42133,0.000796511,0.000796511,0.000796511
77,409.296,0.67847,0.5207,0.936,0.74639,0.41755,0.51721,0.3872,1.51103,1.87952,1.39146,0.000795011,0.000795011,0.000795011
78,415.04,0.68618,0.56401,0.95718,0.8187,0.3881,0.55071,0.39253,1.5237,1.95979,1.40272,0.000793512,0.000793512,0.000793512
79,424.074,0.70417,0.56055,0.9708,0.48993,0.48621,0.49581,0.35871,1.47831,1.89688,1.51526,0.000792012,0.000792012,0.000792012
80,439.168,0.68252,0.55251,0.95968,0.50492,0.51523,0.5258,0.36676,1.38884,1.91652,1.39397,0.000790512,0.000790512,0.000790512
81,444.193,0.66859,0.53176,0.94569,0.87045,0.34033,0.49662,0.33583,1.36945,1.78909,1.34124,0.000789012,0.000789012,0.000789012
82,449.233,0.7065,0.54059,0.96685,0.72782,0.41282,0.5028,0.34157,1.37164,1.8098,1.32704,0.000787512,0.000787512,0.000787512
83,454.583,0.71302,0.57092,0.97313,0.75197,0.41271,0.49488,0.33042,1.40255,1.94094,1.36924,0.000786012,0.000786012,0.000786012
84,458.89,0.69798,0.54115,0.97352,0.79711,0.36878,0.47728,0.31545,1.46731,1.88306,1.42443,0.000784512,0.000784512,0.000784512
85,462.559,0.66666,0.52459,0.94277,0.8002,0.35907,0.44439,0.31448,1.47208,1.90694,1.4187,0.000783013,0.000783013,0.000783013
86,467.083,0.6934,0.5499,0.99461,0.76745,0.38023,0.42702,0.31376,1.40838,1.84467,1.35761,0.000781513,0.000781513,0.000781513
87,473.44,0.65368,0.53132,0.98174,0.75354,0.42503,0.44222,0.3314,1.47753,1.94606,1.41069,0.000780013,0.000780013,0.000780013
88,481.455,0.65414,0.51213,0.95322,0.73006,0.40593,0.44074,0.32067,1.46337,1.96358,1.39314,0.000778513,0.000778513,0.000778513
89,487.658,0.63952,0.52172,0.94019,0.74216,0.3869,0.4702,0.33088,1.45008,1.92912,1.43048,0.000777013,0.000777013,0.000777013
90,491.489,0.65048,0.5228,0.95617,0.84334,0.34082,0.46673,0.33815,1.48988,1.84794,1.4784,0.000775513,0.000775513,0.000775513
91,494.848,0.66369,0.50949,0.92201,0.55614,0.44251,0.4818,0.34702,1.48052,1.81874,1.50433,0.000774013,0.000774013,0.000774013
92,498.168,0.61944,0.48273,0.9253,0.78881,0.3598,0.48983,0.36057,1.5156,1.95973,1.4704,0.000772514,0.000772514,0.000772514
93,502.35,0.6507,0.52344,0.9566,0.78352,0.42979,0.514,0.36504,1.46191,1.84473,1.39336,0.000771014,0.000771014,0.000771014
94,506.69,0.65049,0.51154,0.95013,0.7583,0.41808,0.55727,0.4084,1.43242,1.80747,1.38838,0.000769514,0.000769514,0.000769514
95,512.572,0.64509,0.50033,0.96548,0.74347,0.44875,0.56347,0.41302,1.39633,1.75263,1.351,0.000768014,0.000768014,0.000768014
96,521.019,0.63055,0.50997,0.94605,0.80035,0.42614,0.48269,0.35987,1.34853,1.70049,1.33177,0.000766514,0.000766514,0.000766514
97,528.75,0.64098,0.52179,0.95014,0.7552,0.48596,0.50303,0.36413,1.32839,1.69737,1.31398,0.000765014,0.000765014,0.000765014
98,535.065,0.64061,0.52899,0.95332,0.83605,0.42074,0.4973,0.37011,1.31071,1.71549,1.30558,0.000763515,0.000763515,0.000763515
99,539.464,0.64827,0.50832,0.9398,0.81498,0.47786,0.53794,0.3956,1.30368,1.6183,1.28715,0.000762015,0.000762015,0.000762015
100,548.447,0.65161,0.52819,0.94469,0.87543,0.40033,0.5377,0.36513,1.35577,1.66129,1.36989,0.000760515,0.000760515,0.000760515
101,551.828,0.65851,0.52123,0.94301,0.82512,0.38857,0.53879,0.37464,1.42854,1.73356,1.49405,0.000759015,0.000759015,0.000759015
102,562.851,0.65983,0.53497,0.95859,0.65371,0.44005,0.61338,0.40443,1.41755,1.80479,1.46729,0.000757515,0.000757515,0.000757515
103,575.454,0.62618,0.52573,0.95546,0.71984,0.45999,0.51774,0.35555,1.47896,1.84652,1.45119,0.000756015,0.000756015,0.000756015
104,581.816,0.6533,0.5471,0.955,0.84391,0.39739,0.51913,0.34784,1.40414,1.73601,1.39953,0.000754515,0.000754515,0.000754515
105,595.299,0.64592,0.49409,0.92735,0.80569,0.42951,0.49751,0.35617,1.39993,1.82435,1.3863,0.000753016,0.000753016,0.000753016
106,605.577,0.64251,0.5186,0.94106,0.81264,0.39268,0.48964,0.35723,1.35992,1.83058,1.3498,0.000751516,0.000751516,0.000751516
107,609.302,0.6718,0.53088,0.99375,0.86437,0.37608,0.48369,0.34248,1.34005,1.83774,1.34491,0.000750016,0.000750016,0.000750016
108,613.043,0.6367,0.49349,0.94746,0.78772,0.45082,0.50261,0.34703,1.32142,1.81582,1.32253,0.000748516,0.000748516,0.000748516
109,616.61,0.62076,0.48427,0.92296,0.77773,0.46471,0.52002,0.3485,1.44903,1.9502,1.39472,0.000747016,0.000747016,0.000747016
110,620.202,0.64386,0.50757,0.9368,0.80649,0.44025,0.52335,0.34547,1.4248,1.98241,1.37353,0.000745516,0.000745516,0.000745516
111,623.79,0.6818,0.52946,0.96041,0.79131,0.50919,0.52285,0.35794,1.39649,2.05697,1.35462,0.000744016,0.000744016,0.000744016
112,628.224,0.66359,0.52613,0.94073,0.86164,0.46451,0.5037,0.34804,1.44956,2.09513,1.36483,0.000742517,0.000742517,0.000742517
113,632.851,0.62888,0.50027,0.93291,0.78036,0.50803,0.56771,0.38976,1.51343,2.02425,1.41346,0.000741017,0.000741017,0.000741017
114,638.684,0.63926,0.50622,0.93681,0.81505,0.47069,0.64663,0.44621,1.52924,2.05036,1.43094,0.000739517,0.000739517,0.000739517
115,646.655,0.62498,0.48613,0.95159,0.81412,0.39567,0.60044,0.43173,1.50049,1.97031,1.43516,0.000738017,0.000738017,0.000738017
116,651.407,0.61137,0.48833,0.92515,0.77506,0.42693,0.50678,0.37492,1.42267,1.88255,1.40099,0.000736517,0.000736517,0.000736517
117,658.124,0.61027,0.49024,0.94184,0.73075,0.47644,0.49034,0.35982,1.41103,1.79856,1.41712,0.000735017,0.000735017,0.000735017
118,665.852,0.63585,0.50722,0.92369,0.73568,0.46399,0.47401,0.33292,1.41088,1.72703,1.43374,0.000733518,0.000733518,0.000733518
119,697.139,0.60278,0.47509,0.90947,0.73055,0.46432,0.46807,0.32645,1.37984,1.73549,1.42171,0.000732018,0.000732018,0.000732018
120,738.397,0.6367,0.50685,0.94512,0.69858,0.47184,0.48392,0.33927,1.36681,1.72611,1.39952,0.000730518,0.000730518,0.000730518
121,772.097,0.64892,0.51662,0.94803,0.76195,0.38259,0.47947,0.34055,1.40415,1.84552,1.36146,0.000729018,0.000729018,0.000729018
122,816.721,0.63833,0.5202,0.96824,0.71859,0.4543,0.53397,0.3658,1.36426,1.80713,1.33283,0.000727518,0.000727518,0.000727518
123,846.736,0.64087,0.48039,0.912,0.73334,0.43257,0.5216,0.36534,1.29124,1.79328,1.28415,0.000726018,0.000726018,0.000726018
124,852.12,0.62782,0.46944,0.91997,0.72319,0.41293,0.52541,0.36814,1.36396,1.86496,1.34724,0.000724518,0.000724518,0.000724518
125,855.839,0.5938,0.45577,0.90611,0.75606,0.39267,0.47565,0.35551,1.35245,1.93314,1.35334,0.000723019,0.000723019,0.000723019
126,860.102,0.60822,0.47111,0.92624,0.75981,0.40399,0.46401,0.34931,1.3712,1.92183,1.41333,0.000721519,0.000721519,0.000721519
127,864.499,0.61011,0.47054,0.93595,0.79981,0.42404,0.47514,0.36302,1.37586,1.88846,1.42636,0.000720019,0.000720019,0.000720019
128,868.783,0.59355,0.4638,0.90819,0.88817,0.38528,0.47713,0.35675,1.39638,1.92849,1.47244,0.000718519,0.000718519,0.000718519
129,872.971,0.61844,0.46135,0.91295,0.77528,0.44545,0.47944,0.34906,1.32595,1.91135,1.40773,0.000717019,0.000717019,0.000717019
130,877.282,0.62597,0.48665,0.9474,0.66996,0.42852,0.45615,0.3239,1.38342,2.01665,1.46728,0.000715519,0.000715519,0.000715519
131,881.501,0.59543,0.46495,0.92613,0.80405,0.36301,0.44666,0.30919,1.36639,2.10969,1.48444,0.000714019,0.000714019,0.000714019
132,885.64,0.60264,0.44157,0.92586,0.77402,0.42303,0.45383,0.30088,1.40663,2.31327,1.51319,0.00071252,0.00071252,0.00071252
133,889.596,0.64458,0.48457,0.92975,0.83126,0.36218,0.45535,0.30492,1.47116,2.39338,1.55658,0.00071102,0.00071102,0.00071102
134,893.705,0.63053,0.47514,0.94192,0.79284,0.3981,0.44222,0.29965,1.43543,2.28018,1.48936,0.00070952,0.00070952,0.00070952
135,898.033,0.61776,0.4622,0.90732,0.85158,0.38815,0.45847,0.30117,1.33837,2.22514,1.41956,0.00070802,0.00070802,0.00070802
136,902.019,0.6139,0.48572,0.95966,0.78374,0.42478,0.4763,0.31581,1.35,2.16233,1.39594,0.00070652,0.00070652,0.00070652
137,906.142,0.58954,0.45675,0.93875,0.72211,0.44231,0.46142,0.31474,1.39087,2.12115,1.39855,0.00070502,0.00070502,0.00070502
138,910.382,0.59833,0.45832,0.93592,0.79162,0.47613,0.50128,0.34422,1.35677,2.06127,1.38117,0.000703521,0.000703521,0.000703521
139,914.594,0.60899,0.45808,0.93353,0.78476,0.42712,0.48053,0.34063,1.32019,1.93365,1.35157,0.000702021,0.000702021,0.000702021
140,918.736,0.60356,0.45612,0.91306,0.77752,0.43939,0.48576,0.35401,1.23246,1.77171,1.24797,0.000700521,0.000700521,0.000700521
141,922.733,0.59553,0.44029,0.93302,0.83267,0.49075,0.54037,0.37674,1.22275,1.72815,1.26208,0.000699021,0.000699021,0.000699021
142,926.738,0.57941,0.45697,0.93029,0.88031,0.45568,0.56208,0.38213,1.23415,1.72138,1.25449,0.000697521,0.000697521,0.000697521
143,930.787,0.58919,0.45023,0.94277,0.84898,0.48531,0.57617,0.38457,1.29816,1.77797,1.28648,0.000696021,0.000696021,0.000696021
144,934.779,0.57709,0.4583,0.90473,0.8157,0.45637,0.52755,0.35559,1.41473,1.86685,1.39463,0.000694521,0.000694521,0.000694521
145,939.221,0.61437,0.48588,0.93756,0.77752,0.4911,0.52122,0.35243,1.49265,1.82724,1.52026,0.000693022,0.000693022,0.000693022
146,943.54,0.59487,0.44449,0.92091,0.83288,0.45059,0.48427,0.31889,1.52121,1.92948,1.59602,0.000691522,0.000691522,0.000691522
147,947.502,0.61501,0.47267,0.98611,0.79485,0.47342,0.48166,0.32068,1.49809,1.95859,1.57284,0.000690022,0.000690022,0.000690022
148,951.425,0.57025,0.44402,0.91185,0.75073,0.49681,0.46805,0.33471,1.48869,1.97127,1.47204,0.000688522,0.000688522,0.000688522
149,954.95,0.61382,0.46815,0.91838,0.78674,0.4791,0.48481,0.34386,1.46652,1.96206,1.41985,0.000687022,0.000687022,0.000687022
150,958.54,0.56825,0.4385,0.90172,0.7462,0.51524,0.49595,0.35231,1.5288,2.06757,1.47542,0.000685522,0.000685522,0.000685522
151,962.148,0.57211,0.44182,0.89116,0.7494,0.49342,0.4778,0.33462,1.44416,2.16131,1.41995,0.000684022,0.000684022,0.000684022
152,965.996,0.60863,0.46927,0.91959,0.73066,0.41408,0.43923,0.32887,1.36674,2.21419,1.39876,0.000682523,0.000682523,0.000682523
153,970.229,0.57653,0.44746,0.91946,0.59431,0.41184,0.44898,0.33018,1.39304,2.23344,1.447,0.000681023,0.000681023,0.000681023
154,974.258,0.57862,0.4287,0.90008,0.54017,0.43216,0.41963,0.30705,1.40701,2.23412,1.4665,0.000679523,0.000679523,0.000679523
155,978.337,0.57455,0.45557,0.93096,0.57249,0.39148,0.40432,0.29986,1.42978,2.21421,1.47895,0.000678023,0.000678023,0.000678023
156,982.382,0.56926,0.44431,0.89518,0.5456,0.41126,0.42593,0.31542,1.49178,2.03172,1.64527,0.000676523,0.000676523,0.000676523
157,986.454,0.57929,0.43117,0.90336,0.52994,0.39804,0.42174,0.31902,1.44735,1.94569,1.55418,0.000675023,0.000675023,0.000675023
158,990.384,0.58905,0.45543,0.93527,0.71971,0.4139,0.43334,0.31693,1.44477,1.86969,1.51867,0.000673524,0.000673524,0.000673524
159,994.369,0.57555,0.44858,0.91768,0.77454,0.45558,0.47027,0.34156,1.40583,1.85938,1.35338,0.000672024,0.000672024,0.000672024
160,998.127,0.58847,0.42886,0.89063,0.76508,0.49516,0.50352,0.35102,1.44672,1.81315,1.42324,0.000670524,0.000670524,0.000670524
161,1002.12,0.54697,0.42613,0.89472,0.8421,0.44099,0.49473,0.36653,1.47892,1.92829,1.46697,0.000669024,0.000669024,0.000669024
162,1006.09,0.55116,0.41187,0.89499,0.76563,0.4635,0.48221,0.36134,1.44395,1.97141,1.42915,0.000667524,0.000667524,0.000667524
163,1010.14,0.55067,0.43916,0.91686,0.82961,0.35994,0.46853,0.34638,1.44301,1.97079,1.48257,0.000666024,0.000666024,0.000666024
164,1014.17,0.57022,0.46195,0.91893,0.75416,0.42188,0.46333,0.3457,1.40691,1.94302,1.48199,0.000664524,0.000664524,0.000664524
165,1018.16,0.57896,0.43195,0.9248,0.56669,0.47068,0.47946,0.35614,1.38593,1.9443,1.4699,0.000663025,0.000663025,0.000663025
166,1022.15,0.56755,0.42908,0.92875,0.79609,0.4022,0.4597,0.33472,1.42026,2.03926,1.47925,0.000661525,0.000661525,0.000661525
167,1026.59,0.57193,0.44838,0.90186,0.78308,0.38719,0.44007,0.32139,1.46088,2.1888,1.50641,0.000660025,0.000660025,0.000660025
168,1030.72,0.5703,0.44362,0.91247,0.83284,0.37759,0.46165,0.32767,1.43609,2.13961,1.4623,0.000658525,0.000658525,0.000658525
169,1034.8,0.56608,0.42409,0.88498,0.72653,0.46874,0.46962,0.33949,1.49822,2.12239,1.48102,0.000657025,0.000657025,0.000657025
170,1038.86,0.56882,0.43604,0.92751,0.67399,0.46559,0.44678,0.34268,1.43132,2.02609,1.42698,0.000655525,0.000655525,0.000655525
171,1042.97,0.55966,0.43044,0.91093,0.75379,0.38283,0.45362,0.34023,1.4342,2.04272,1.426,0.000654025,0.000654025,0.000654025
172,1047.43,0.55934,0.42993,0.93972,0.79492,0.40132,0.49473,0.35461,1.4575,1.9753,1.43585,0.000652526,0.000652526,0.000652526
173,1051.56,0.55403,0.41423,0.9054,0.73279,0.4537,0.48665,0.35469,1.45722,2.03316,1.44206,0.000651026,0.000651026,0.000651026
174,1055.63,0.56294,0.42361,0.90496,0.74385,0.45984,0.46569,0.332,1.47988,2.1338,1.48368,0.000649526,0.000649526,0.000649526
175,1059.94,0.52422,0.41233,0.89076,0.78712,0.38736,0.47173,0.35853,1.4747,2.04858,1.47014,0.000648026,0.000648026,0.000648026
176,1063.79,0.55927,0.42278,0.9046,0.79073,0.39312,0.48362,0.36495,1.46702,1.96057,1.43576,0.000646526,0.000646526,0.000646526
177,1067.76,0.56264,0.42627,0.90389,0.7348,0.49156,0.50806,0.37088,1.41728,1.93602,1.38543,0.000645026,0.000645026,0.000645026
178,1071.47,0.54316,0.40653,0.89653,0.78255,0.43481,0.50863,0.35967,1.34302,1.89416,1.34751,0.000643527,0.000643527,0.000643527
179,1075.39,0.53034,0.40673,0.88378,0.74624,0.4949,0.51211,0.35436,1.37053,1.99977,1.36794,0.000642027,0.000642027,0.000642027
180,1079.84,0.57731,0.43396,0.91382,0.76447,0.45912,0.5317,0.35986,1.36267,1.99685,1.3574,0.000640527,0.000640527,0.000640527
181,1083.77,0.54464,0.42659,0.90044,0.83311,0.39184,0.50526,0.35428,1.38957,2.01826,1.40154,0.000639027,0.000639027,0.000639027
182,1087.67,0.54509,0.41639,0.90755,0.81597,0.38336,0.48588,0.32859,1.40127,1.9603,1.41982,0.000637527,0.000637527,0.000637527
183,1091.64,0.5798,0.45405,0.9456,0.82194,0.38055,0.45143,0.31071,1.47961,2.11198,1.49815,0.000636027,0.000636027,0.000636027
184,1095.82,0.58307,0.43962,0.90294,0.7099,0.45394,0.47632,0.32711,1.47458,2.10872,1.42937,0.000634527,0.000634527,0.000634527
185,1100.23,0.56029,0.40844,0.90203,0.90814,0.38681,0.5307,0.35291,1.33575,2.04574,1.2956,0.000633028,0.000633028,0.000633028
